MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV1299,Licorice Pizza,1993,Thriller|Sci-Fi,Ang Lee,Will Smith|Florence Pugh|Meryl Streep|Natalie Portman,English,Australia,107,6.1,131908,148.1,203.0,robot|time travel|dystopia,A thriller film featuring Will Smith.,27.89
MV1300,C'mon C'mon,2013,Thriller|Biography,Denis Villeneuve,Ryan Gosling|Natalie Portman|Viola Davis|Jeremy Renner,German,South Korea,133,8.9,318405,143.9,594.7,power|identity|alien|justice,A thriller film featuring Ryan Gosling.,44.86
MV1301,The Usual Suspects,1978,Fantasy|Thriller,Billy Wilder,Jake Gyllenhaal|Benedict Cumberbatch|Scarlett Johansson|Meryl Streep,English,Japan,102,5.9,1962592,140.3,250.3,freedom|escape|corruption|betrayal,A fantasy film featuring Jake Gyllenhaal.,47.05
MV1302,Memento,2003,History|Thriller,Greta Gerwig,Margot Robbie|Leonardo DiCaprio|Paul Rudd|Saoirse Ronan,Korean,South Korea,126,7.2,942840,268.1,1324.0,revenge|dystopia|survival,A history film featuring Margot Robbie.,13.61
MV1303,Shutter Island,2000,Biography|Adventure|Action,Park Chan-wook,Michael Fassbender|Zendaya|Gal Gadot|Natalie Portman|Timothée Chalamet,Hindi,South Korea,95,7.6,62105,209.5,743.6,friendship|conspiracy|escape,A biography film featuring Michael Fassbender.,31.52
MV1304,Gone Girl,1975,Animation,Francis Ford Coppola,Brie Larson|Florence Pugh|Gene Hackman,English,India,144,8.4,1710204,59.6,419.4,alien|revenge|family|coming of age|heist,A animation film featuring Brie Larson.,57.78
MV1305,Zodiac,1988,Biography|Romance,Tim Burton,Robert De Niro|Will Smith|Benedict Cumberbatch|Jeremy Renner|Brad Pitt,Italian,USA,99,7.0,1961831,187.6,608.2,family|identity|friendship,A biography film featuring Robert De Niro.,98.31
MV1306,Prisoners,1985,Drama|Mystery|Animation,Tim Burton,Ryan Gosling|Jennifer Lawrence|Charlize Theron|Margot Robbie|Denzel Washington,German,Japan,91,5.7,1457985,138.5,590.1,magic|escape|robot,A drama film featuring Ryan Gosling.,65.89
MV1307,Sicario,2021,Fantasy|Biography|Drama,Guillermo del Toro,Robert De Niro|Michael Fassbender|Amy Adams|Tom Hardy,French,UK,106,6.5,630564,151.4,1069.3,love|escape|dystopia|friendship|magic,A fantasy film featuring Robert De Niro.,41.2
MV1308,Sicario Day of the Soldado,1998,Mystery|Action|Romance,Guillermo del Toro,Tom Hanks|Ryan Gosling|Al Pacino,Italian,Germany,159,6.8,1378628,148.4,815.3,robot|alien|discovery|friendship|corruption,A mystery film featuring Tom Hanks.,81.03
MV1309,Wind River,1984,Horror|Romance,Quentin Tarantino,Charlize Theron|Tom Hardy|Florence Pugh,Spanish,France,176,7.5,774539,292.1,1984.8,power|corruption|sacrifice|mystery|survival,A horror film featuring Charlize Theron.,99.44
MV1310,Hell or High Water,2006,Animation,Ang Lee,Amy Adams|Emma Stone|Jack Nicholson|Brie Larson,English,Italy,129,6.1,1890847,164.3,282.5,mystery|love|based on true story|kingdom,A animation film featuring Amy Adams.,79.17
MV1311,Nightcrawler,1999,Comedy|Action,Woody Allen,Brie Larson|Tom Hardy|Zendaya|Gene Hackman|Robert Downey Jr,Spanish,India,128,8.1,2018992,270.6,418.3,mystery|discovery|love|based on true story|freedom,A comedy film featuring Brie Larson.,50.14
MV1312,Drive,1975,Action|Crime,Guillermo del Toro,Al Pacino|Ryan Gosling|Margot Robbie|Jake Gyllenhaal|Tom Hanks,French,Australia,193,7.2,376485,292.9,1012.9,time travel|detective|war|supernatural,A action film featuring Al Pacino.,45.78
MV1313,Only God Forgives,2015,Horror|Sci-Fi,Akira Kurosawa,Tom Hardy|Charlize Theron|Joaquin Phoenix,Hindi,Australia,96,6.3,1873195,223.8,809.5,escape|corruption|superhero|dystopia,A horror film featuring Tom Hardy.,22.56
MV1314,Killing Them Softly,2007,Drama|Comedy|Thriller,Francis Ford Coppola,Al Pacino|Benedict Cumberbatch|Cate Blanchett|Tom Cruise,German,UK,85,7.1,1156424,127.3,594.3,friendship|loss|justice|coming of age|escape,A drama film featuring Al Pacino.,59.85
MV1315,A Most Violent Year,1972,History|Crime,Francis Ford Coppola,Jack Nicholson|Jeremy Renner|Florence Pugh|Ryan Gosling,English,USA,104,6.5,1991981,41.6,228.6,dystopia|justice|kingdom|sacrifice,A history film featuring Jack Nicholson.,12.56
MV1316,The Place Beyond the Pines,2018,Animation|Drama,Akira Kurosawa,Zendaya|Gene Hackman|Saoirse Ronan|Idris Elba|Chris Evans,Hindi,UK,132,7.4,2422830,10.2,25.0,war|power|time travel|alien|friendship,A animation film featuring Zendaya.,42.16
MV1317,Blue Ruin,1973,Horror|Sci-Fi,Billy Wilder,Tom Hardy|Al Pacino|Chris Evans,French,Australia,109,8.4,778595,230.6,1150.9,time travel|discovery|danger,A horror film featuring Tom Hardy.,71.69
MV1318,Green Room,2014,Drama|Adventure,Billy Wilder,Leonardo DiCaprio|Scarlett Johansson|Al Pacino,Japanese,Italy,184,7.3,1437376,276.7,476.7,power|detective|freedom,A drama film featuring Leonardo DiCaprio.,84.84
MV1319,Bone Tomahawk,2020,Crime|Fantasy|Adventure,Denis Villeneuve,Florence Pugh|Cate Blanchett|Matt Damon|Scarlett Johansson,English,India,129,6.7,1530722,46.0,175.5,serial killer|heist|justice|discovery|love,A crime film featuring Florence Pugh.,77.0
MV1320,The Witch,1977,Comedy,Wes Anderson,Ryan Gosling|Joaquin Phoenix|Scarlett Johansson|Emma Stone|Robert De Niro,German,UK,94,5.6,2041112,228.4,187.0,survival|detective|war,A comedy film featuring Ryan Gosling.,52.22
MV1321,Hereditary,1986,Drama,Francis Ford Coppola,Leonardo DiCaprio|Natalie Portman|Matt Damon|Keanu Reeves|Emma Stone,Korean,France,170,6.8,390756,47.9,292.0,conspiracy|corruption|detective|sacrifice,A drama film featuring Leonardo DiCaprio.,55.44
MV1322,Midsommar,1974,History,Christopher Nolan,Emma Stone|Brie Larson|Jake Gyllenhaal|Tom Hardy|Christian Bale,English,UK,112,9.0,2001101,113.1,556.5,redemption|justice|conspiracy|coming of age,A history film featuring Emma Stone.,48.17
MV1323,Us,2002,Sci-Fi,Denis Villeneuve,Matt Damon|Florence Pugh|Al Pacino|Scarlett Johansson,Hindi,Italy,175,6.6,180324,29.3,123.1,escape|alien|discovery|robot,A sci-fi film featuring Matt Damon.,30.33
MV1324,Get Out,1996,History|Sci-Fi,Guillermo del Toro,Zendaya|Chadwick Boseman|Mark Ruffalo,Spanish,USA,171,7.4,451122,121.9,538.8,betrayal|mystery|power|based on true story|redemption,A history film featuring Zendaya.,76.73
MV1325,It,1980,Horror,Guillermo del Toro,Jake Gyllenhaal|Keanu Reeves|Michael Fassbender|Matt Damon,Korean,Germany,177,7.4,2450743,180.1,1111.6,based on true story|conspiracy|magic|kingdom|detective,A horror film featuring Jake Gyllenhaal.,35.1
MV1326,It Chapter Two,2019,Drama|History,Ang Lee,Daniel Craig|Ryan Gosling|Chris Evans|Scarlett Johansson,English,UK,179,5.7,296171,151.9,106.4,coming of age|time travel|power,A drama film featuring Daniel Craig.,37.25
MV1327,Doctor Sleep,2009,Biography,James Cameron,Al Pacino|Daniel Craig|Florence Pugh|Jake Gyllenhaal|Tom Hardy,Hindi,India,149,6.5,1451228,243.8,1110.3,survival|superhero|mystery,A biography film featuring Al Pacino.,44.53
MV1328,The Conjuring,1990,Animation|History,Martin Scorsese,Amy Adams|Jack Nicholson|Robert Downey Jr,Japanese,France,147,7.1,1320550,216.1,898.1,kingdom|magic|corruption,A animation film featuring Amy Adams.,55.6
MV1329,The Conjuring 2,1995,Animation|Crime,Ingmar Bergman,Chadwick Boseman|Charlize Theron|Tom Hardy|Jennifer Lawrence|Brad Pitt,English,USA,101,8.7,1473295,243.8,1189.7,heist|coming of age|redemption|superhero|conspiracy,A animation film featuring Chadwick Boseman.,99.28
MV1330,Insidious,1996,Action|Mystery,Ron Howard,Viola Davis|Chris Hemsworth|Joaquin Phoenix,French,UK,196,6.7,1425972,55.1,250.1,alien|superhero|detective,A action film featuring Viola Davis.,91.13
MV1331,Insidious Chapter 2,1987,Fantasy,Greta Gerwig,Tom Hanks|Jennifer Lawrence|Jessica Chastain|Gene Hackman|Natalie Portman,Hindi,UK,173,8.1,1419149,151.5,997.8,heist|corruption|discovery|supernatural|superhero,A fantasy film featuring Tom Hanks.,28.16
MV1332,Paranormal Activity,2010,History,Tim Burton,Idris Elba|Brad Pitt|Joaquin Phoenix|Gene Hackman,German,South Korea,164,8.3,395699,216.7,1048.1,heist|danger|family|serial killer|magic,A history film featuring Idris Elba.,48.44
MV1333,The Grudge,1992,Mystery,Francis Ford Coppola,Joaquin Phoenix|Saoirse Ronan|Robert Downey Jr|Dustin Hoffman|Jennifer Lawrence,Korean,Germany,136,6.5,2171615,138.7,863.5,love|serial killer|justice,A mystery film featuring Joaquin Phoenix.,61.92
MV1334,The Ring,1983,History|Fantasy|Animation,Sofia Coppola,Dustin Hoffman|Will Smith|Saoirse Ronan|Gene Hackman|Paul Rudd,English,Australia,110,6.9,629681,75.9,462.9,superhero|dystopia|time travel|family,A history film featuring Dustin Hoffman.,67.05
MV1335,A Nightmare on Elm Street,2024,Romance|History,Alfonso Cuaron,Chadwick Boseman|Keanu Reeves|Viola Davis|Michael Fassbender,Korean,UK,104,6.2,1040064,240.1,679.3,superhero|survival|loss|corruption,A romance film featuring Chadwick Boseman.,34.54
MV1336,Halloween,1971,Biography|History,Sofia Coppola,Jack Nicholson|Amy Adams|Chris Hemsworth|Meryl Streep|Paul Rudd,Hindi,USA,92,8.8,362026,97.6,266.9,dystopia|supernatural|betrayal,A biography film featuring Jack Nicholson.,45.72
MV1337,Halloween Kills,2023,History|Comedy|Thriller,Denis Villeneuve,Jeremy Renner|Denzel Washington|Matt Damon|Al Pacino|Robert Downey Jr,Japanese,India,198,5.8,522866,233.1,664.5,coming of age|sacrifice|superhero|identity|power,A history film featuring Jeremy Renner.,19.61
MV1338,Halloween Ends,1983,Animation|Sci-Fi,Ang Lee,Brad Pitt|Daniel Craig|Dustin Hoffman|Mark Ruffalo|Gal Gadot,French,Italy,154,7.1,1043252,289.2,2052.1,supernatural|magic|discovery,A animation film featuring Brad Pitt.,11.9
MV1339,Scream,2008,History,Quentin Tarantino,Robert Downey Jr|Viola Davis|Idris Elba|Jack Nicholson|Jessica Chastain,Japanese,Italy,200,8.6,521930,162.8,370.0,coming of age|revenge|based on true story|ambition,A history film featuring Robert Downey Jr.,37.08
MV1340,Scream 2,2022,Romance,Tim Burton,Timothée Chalamet|Chris Evans|Jennifer Lawrence,German,USA,120,8.8,2072305,144.0,518.0,superhero|redemption|corruption|ambition,A romance film featuring Timothée Chalamet.,55.57
MV1341,Scream 3,1992,Crime|Fantasy,Stanley Kubrick,Gal Gadot|Tom Hanks|Brad Pitt|Chris Hemsworth,Spanish,India,186,7.9,22900,123.2,642.1,betrayal|mystery|corruption|sacrifice,A crime film featuring Gal Gadot.,56.47
MV1342,Scream 4,2019,Biography|Comedy|Crime,Wong Kar-wai,Timothée Chalamet|Zendaya|Jeremy Renner|Scarlett Johansson,Japanese,France,172,7.8,1383971,240.9,479.4,supernatural|justice|based on true story|coming of age,A biography film featuring Timothée Chalamet.,95.03
MV1343,Scream 2022,2006,Action,Steven Spielberg,Chris Hemsworth|Will Smith|Chris Evans|Ryan Gosling|Robert De Niro,Hindi,South Korea,118,8.2,717813,19.7,101.2,ambition|power|betrayal|supernatural|corruption,A action film featuring Chris Hemsworth.,95.25
MV1344,Friday the 13th,1977,Fantasy,Park Chan-wook,Chadwick Boseman|Daniel Craig|Matt Damon|Ryan Gosling,Korean,South Korea,195,8.6,1126535,89.9,378.1,superhero|identity|escape,A fantasy film featuring Chadwick Boseman.,75.4
MV1345,Saw,1982,Comedy|Sci-Fi,Wes Anderson,Tom Hardy|Idris Elba|Viola Davis,Hindi,South Korea,132,7.7,1931679,30.3,121.7,based on true story|identity|coming of age|superhero,A comedy film featuring Tom Hardy.,76.25
MV1346,Saw II,1986,Drama,Quentin Tarantino,Benedict Cumberbatch|Viola Davis|Zendaya,Italian,USA,85,6.5,1607768,94.2,326.0,friendship|survival|justice|ambition,A drama film featuring Benedict Cumberbatch.,25.29
MV1347,Saw III,2001,Animation|Comedy,Ridley Scott,Brie Larson|Al Pacino|Saoirse Ronan|Morgan Freeman,Japanese,UK,125,5.7,546331,152.3,1188.0,supernatural|superhero|escape|ambition,A animation film featuring Brie Larson.,65.16
MV1348,Hostel,2018,Adventure|Horror,Park Chan-wook,Jennifer Lawrence|Jeremy Renner|Daniel Craig,Spanish,Australia,194,9.0,1855450,20.7,33.4,justice|survival|magic,A adventure film featuring Jennifer Lawrence.,33.42
MV1349,The Texas Chain Saw Massacre,2015,Sci-Fi|Drama,Ryan Coogler,Timothée Chalamet|Charlize Theron|Brie Larson,Hindi,India,148,5.9,630982,41.5,49.9,justice|corruption|detective|danger,A sci-fi film featuring Timothée Chalamet.,60.69
MV1350,Suspiria,2012,Thriller|Crime|Action,Bong Joon-ho,Cate Blanchett|Viola Davis|Daniel Craig|Chadwick Boseman,French,Italy,88,6.6,521667,121.3,597.7,time travel|power|love,A thriller film featuring Cate Blanchett.,17.3
MV1351,Raw,2023,Mystery|Animation|Biography,Sofia Coppola,Robert Downey Jr|Leonardo DiCaprio|Benedict Cumberbatch|Meryl Streep|Chris Hemsworth,Hindi,Italy,178,9.3,2397223,43.1,300.6,escape|time travel|war|family|coming of age,A mystery film featuring Robert Downey Jr.,18.33
MV1352,Climax,1986,Thriller,Federico Fellini,Tom Hanks|Emma Stone|Christian Bale,German,Germany,121,8.0,656487,40.6,169.8,discovery|friendship|conspiracy|redemption,A thriller film featuring Tom Hanks.,84.88
MV1353,Saint Maud,2002,Animation,Hayao Miyazaki,Zendaya|Margot Robbie|Gene Hackman|Keanu Reeves,German,UK,181,7.1,1554493,186.1,699.0,betrayal|survival|detective|heist,A animation film featuring Zendaya.,97.59
MV1354,His House,2013,Mystery,Wes Anderson,Al Pacino|Chris Evans|Chris Hemsworth|Robert De Niro,Japanese,India,140,5.8,2013247,93.6,737.7,discovery|sacrifice|serial killer|superhero|escape,A mystery film featuring Al Pacino.,61.17
MV1355,The Night Eats the World,2005,Action,David Fincher,Saoirse Ronan|Adam Driver|Natalie Portman|Florence Pugh|Robert Downey Jr,Japanese,Italy,117,7.7,2121599,9.8,59.3,justice|based on true story|survival|betrayal,A action film featuring Saoirse Ronan.,47.46
MV1356,Train to Busan,2015,Horror|Crime,Jordan Peele,Timothée Chalamet|Will Smith|Idris Elba|Benedict Cumberbatch|Amy Adams,Korean,France,95,8.3,1097657,262.1,340.1,love|revenge|based on true story|mystery|corruption,A horror film featuring Timothée Chalamet.,69.02
MV1357,Peninsula,1999,Sci-Fi|Mystery|Fantasy,Ryan Coogler,Will Smith|Mark Ruffalo|Gal Gadot|Chadwick Boseman,German,Japan,96,6.0,68199,61.3,405.8,loss|love|identity|magic|power,A sci-fi film featuring Will Smith.,68.48
MV1358,#Alive,1997,History|Biography|Adventure,Guillermo del Toro,Joaquin Phoenix|Florence Pugh|Morgan Freeman,Hindi,Germany,87,5.9,649305,222.9,855.8,magic|love|robot|sacrifice,A history film featuring Joaquin Phoenix.,28.12
MV1359,The Platform,2006,Action|Horror,Christopher Nolan,Chris Evans|Brie Larson|Saoirse Ronan,German,India,179,7.7,2334921,299.7,233.1,kingdom|detective|freedom|war,A action film featuring Chris Evans.,57.55
MV1360,Vivarium,1997,Horror|Adventure|Drama,Sofia Coppola,Adam Driver|Zendaya|Matt Damon|Daniel Craig|Will Smith,Italian,India,174,7.2,686681,90.0,174.7,robot|freedom|detective|heist,A horror film featuring Adam Driver.,92.96
MV1361,The Grand Budapest Hotel,2024,Mystery|Animation|Comedy,Kathryn Bigelow,Brie Larson|Jessica Chastain|Adam Driver|Chadwick Boseman|Chris Hemsworth,Italian,India,187,9.2,689585,188.4,493.3,betrayal|magic|friendship|justice|loss,A mystery film featuring Brie Larson.,24.07
MV1362,Moonrise Kingdom,2001,Biography,Wong Kar-wai,Joaquin Phoenix|Viola Davis|Emma Stone|Jack Nicholson,English,USA,130,8.8,1507550,204.7,370.6,survival|family|heist|superhero|mystery,A biography film featuring Joaquin Phoenix.,65.58
MV1363,The Royal Tenenbaums,1977,Thriller|Animation|Romance,Woody Allen,Meryl Streep|Jack Nicholson|Margot Robbie|Morgan Freeman,French,USA,141,8.5,475277,292.5,1861.0,redemption|survival|detective|corruption|mystery,A thriller film featuring Meryl Streep.,88.38
MV1364,Rushmore,1993,Fantasy,Kathryn Bigelow,Timothée Chalamet|Denzel Washington|Daniel Craig|Paul Rudd|Natalie Portman,Spanish,Italy,127,8.6,525830,255.3,968.4,revenge|sacrifice|magic|heist,A fantasy film featuring Timothée Chalamet.,35.81
MV1365,Adaptation,1980,Romance,Akira Kurosawa,Adam Driver|Mark Ruffalo|Chris Evans|Robert Downey Jr|Viola Davis,Spanish,Australia,138,8.5,588790,241.5,869.5,alien|serial killer|supernatural|love,A romance film featuring Adam Driver.,49.83
MV1366,Synecdoche New York,2019,Fantasy,James Cameron,Benedict Cumberbatch|Jennifer Lawrence|Michael Fassbender,Spanish,Germany,92,7.0,165582,199.8,1061.1,war|serial killer|escape|dystopia|based on true story,A fantasy film featuring Benedict Cumberbatch.,89.72
MV1367,Anomalisa,2014,History|Romance|Fantasy,Stanley Kubrick,Leonardo DiCaprio|Margot Robbie|Al Pacino|Will Smith,Spanish,Germany,142,7.9,2293485,189.2,971.8,conspiracy|based on true story|loss|discovery,A history film featuring Leonardo DiCaprio.,17.59
MV1368,Isle of Dogs,2004,Sci-Fi|Fantasy,Peter Jackson,Dustin Hoffman|Tom Hardy|Emma Stone|Robert De Niro|Denzel Washington,Japanese,Australia,128,8.4,681203,11.9,85.4,ambition|sacrifice|discovery|superhero|detective,A sci-fi film featuring Dustin Hoffman.,19.94
MV1369,French Dispatch,1973,Romance|Mystery,Billy Wilder,Brad Pitt|Chris Hemsworth|Matt Damon,Hindi,Japan,158,8.3,1910636,105.0,238.4,freedom|conspiracy|discovery|escape|friendship,A romance film featuring Brad Pitt.,74.29
MV1370,Asteroid City,2003,Thriller|Drama|Horror,Guillermo del Toro,Florence Pugh|Natalie Portman|Morgan Freeman|Brie Larson,German,Germany,95,5.9,1792104,267.1,1087.6,family|supernatural|serial killer|based on true story,A thriller film featuring Florence Pugh.,62.94
MV1371,The Life Aquatic,2003,History|Romance,Ryan Coogler,Saoirse Ronan|Timothée Chalamet|Gal Gadot|Daniel Craig|Paul Rudd,German,France,103,7.4,2043249,214.8,315.8,detective|serial killer|mystery|identity|alien,A history film featuring Saoirse Ronan.,52.6
MV1372,Darjeeling Limited,2017,Adventure,Akira Kurosawa,Keanu Reeves|Adam Driver|Matt Damon,French,Italy,158,6.6,2202687,50.2,165.0,discovery|escape|kingdom|love,A adventure film featuring Keanu Reeves.,81.21
MV1373,Superbad,1979,Sci-Fi|Action|Romance,Kathryn Bigelow,Amy Adams|Jeremy Renner|Daniel Craig,English,UK,155,6.8,197411,128.2,615.1,robot|heist|coming of age|magic|friendship,A sci-fi film featuring Amy Adams.,78.58
MV1374,The 40 Year Old Virgin,2002,Animation|Biography|History,Hayao Miyazaki,Paul Rudd|Jennifer Lawrence|Robert De Niro,German,Germany,114,8.9,1431860,164.6,1265.0,danger|betrayal|corruption|love,A animation film featuring Paul Rudd.,61.48
MV1375,Knocked Up,2020,Romance|Adventure|Mystery,Denis Villeneuve,Jack Nicholson|Robert De Niro|Jake Gyllenhaal|Will Smith|Dustin Hoffman,English,Australia,109,8.4,2118219,269.6,378.0,justice|love|danger|identity|sacrifice,A romance film featuring Jack Nicholson.,84.67
MV1376,Pineapple Express,2023,Animation|Drama|Adventure,Stanley Kubrick,Tom Cruise|Meryl Streep|Daniel Craig|Tom Hanks,Italian,Germany,108,7.1,2224180,98.6,239.5,redemption|corruption|escape,A animation film featuring Tom Cruise.,22.96
MV1377,This Is the End,1986,Comedy,Francis Ford Coppola,Chadwick Boseman|Christian Bale|Brad Pitt|Will Smith,Italian,France,88,8.2,1260004,120.0,348.0,time travel|ambition|coming of age|mystery,A comedy film featuring Chadwick Boseman.,14.67
MV1378,Neighbors,1985,Crime|Thriller|Animation,Ingmar Bergman,Margot Robbie|Brad Pitt|Jennifer Lawrence,Hindi,Australia,137,5.7,131242,125.2,282.1,danger|redemption|sacrifice,A crime film featuring Margot Robbie.,78.67
MV1379,Bad Neighbours 2,2011,Romance,Wong Kar-wai,Robert De Niro|Chris Evans|Denzel Washington|Emma Stone,Spanish,Italy,154,9.2,1038281,163.6,601.7,robot|survival|revenge|alien|escape,A romance film featuring Robert De Niro.,68.78
MV1380,Bridesmaids,1980,Action,Greta Gerwig,Keanu Reeves|Idris Elba|Chadwick Boseman|Jessica Chastain,Italian,South Korea,159,8.7,1189905,18.4,111.2,family|discovery|betrayal|based on true story|mystery,A action film featuring Keanu Reeves.,84.74
