Visit_ID,Pet_ID,Pet_Name,Species,Breed,Gender,Age_Years,Neutered,Owner_Name,Owner_City,Clinic,Vet_Name,Visit_Date,Visit_Type,Diagnosis,Medication_Prescribed,Consultation_Fee,Medicine_Cost,Total_Bill,Discount_Pct,Net_Bill,Payment_Method,Insurance_Claimed,Follow_Up_Required,Follow_Up_Date,Visit_Duration_Mins,Satisfaction_Score
VIS-000919,PET-01239,Daisy,Dog,Pomeranian,Male,1.0,Yes,Owner_6345,Mumbai,PawCare Clinic Delhi,Dr. Sneha Rao,2022-06-07,Follow-up,Allergy,Yes,224.61,974.64,1199.25,0,1199.25,Credit Card,No,No,,117,3
VIS-000920,PET-01181,Max,Bird,Parrot,Male,11.1,Yes,Owner_5257,Bangalore,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-06-08,Follow-up,Fracture,Yes,424.47,257.43,681.9,5,647.8,Cash,No,Yes,2022-06-30,81,4
VIS-000921,PET-00551,Leo,Cat,British Shorthair,Female,2.4,No,Owner_3772,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2022-06-08,Emergency,Respiratory Infection,Yes,9387.74,970.52,10358.26,0,10358.26,Insurance,No,No,,63,4
VIS-000922,PET-00869,Ruby,Cat,Bengal,Female,1.5,Yes,Owner_6487,Jaipur,VetPlus Mumbai,Dr. Sneha Rao,2022-06-08,Lab Test,Fracture,Yes,977.84,554.61,1532.45,10,1379.21,Insurance,No,Yes,2022-06-15,66,5
VIS-000923,PET-02012,Milo,Dog,Beagle,Female,2.9,Yes,Owner_8208,Jaipur,VetPlus Mumbai,Dr. Arjun Patel,2022-06-08,Surgery,Eye Infection,Yes,12117.21,222.32,12339.53,0,12339.53,Debit Card,No,Yes,2022-06-29,79,4
VIS-000924,PET-00518,Milo,Cat,Siamese,Male,1.4,No,Owner_4702,Jaipur,VetPlus Mumbai,Dr. Sneha Rao,2022-06-08,Dental Cleaning,Healthy,Yes,3905.86,712.77,4618.63,0,4618.63,Credit Card,No,No,,50,5
VIS-000925,PET-00481,Buddy,Fish,Betta,Male,1.3,No,Owner_4410,Bangalore,PetMed Hyderabad,Dr. Rahul Mehta,2022-06-08,Vaccination,Healthy,No,1326.05,703.03,2029.08,0,2029.08,Cash,No,No,,17,1
VIS-000926,PET-00527,Max,Rabbit,Holland Lop,Female,4.3,No,Owner_3888,Kolkata,CityVet Kolkata,Dr. Priya Sharma,2022-06-08,Lab Test,Dental Disease,Yes,2497.43,224.99,2722.42,0,2722.42,Debit Card,No,Yes,2022-06-29,24,4
VIS-000927,PET-02935,Ruby,Dog,Golden Retriever,Male,6.3,Yes,Owner_1139,Mumbai,CityVet Kolkata,Dr. Ananya Singh,2022-06-08,Routine Checkup,Healthy,Yes,773.67,839.0,1612.67,5,1532.04,Cash,No,No,,99,4
VIS-000928,PET-02875,Simba,Dog,Bulldog,Male,2.1,No,Owner_5066,Pune,AnimalCare Chennai,Dr. Rahul Mehta,2022-06-09,Emergency,Dental Disease,Yes,9166.99,1747.62,10914.61,5,10368.88,UPI,No,Yes,2022-06-30,56,5
VIS-000929,PET-02578,Coco,Turtle,Painted Turtle,Female,0.7,No,Owner_6836,Pune,HealPet Bangalore,Dr. Priya Sharma,2022-06-09,Routine Checkup,Diabetes,Yes,573.76,1944.88,2518.64,0,2518.64,UPI,No,No,,53,1
VIS-000930,PET-00637,Bruno,Dog,Golden Retriever,Male,2.6,Yes,Owner_2357,Hyderabad,PawCare Clinic Delhi,Dr. Kabir Joshi,2022-06-09,Follow-up,Arthritis,Yes,529.75,1922.44,2452.19,0,2452.19,Cash,Yes,Yes,2022-06-21,41,4
VIS-000931,PET-02536,Buddy,Turtle,Painted Turtle,Female,2.1,Yes,Owner_3482,Hyderabad,CityVet Kolkata,Dr. Sneha Rao,2022-06-09,Lab Test,Respiratory Infection,Yes,2535.21,1961.52,4496.73,0,4496.73,Insurance,No,Yes,2022-06-25,43,3
VIS-000932,PET-00615,Rocky,Dog,Bulldog,Male,2.3,No,Owner_5274,Bangalore,AnimalCare Chennai,Dr. Kabir Joshi,2022-06-09,Vaccination,Allergy,Yes,1129.07,830.08,1959.15,5,1861.19,Credit Card,Yes,No,,117,4
VIS-000933,PET-01634,Buddy,Dog,Labrador,Female,1.1,Yes,Owner_4261,Chennai,PetMed Hyderabad,Dr. Arjun Patel,2022-06-09,Routine Checkup,Allergy,No,634.44,1326.05,1960.49,0,1960.49,Cash,Yes,Yes,2022-07-04,107,5
VIS-000934,PET-01212,Leo,Fish,Guppy,Female,5.9,Yes,Owner_7176,Bangalore,CityVet Kolkata,Dr. Priya Sharma,2022-06-09,Vaccination,Obesity,Yes,678.4,1410.89,2089.29,5,1984.83,UPI,No,No,,37,4
VIS-000935,PET-01207,Max,Cat,Ragdoll,Female,0.9,No,Owner_9730,Kolkata,PetMed Hyderabad,Dr. Kabir Joshi,2022-06-09,Lab Test,Obesity,Yes,1412.09,577.42,1989.51,0,1989.51,UPI,No,Yes,2022-06-24,76,3
VIS-000936,PET-01019,Milo,Hamster,Dwarf,Male,0.2,No,Owner_2658,Kolkata,HealPet Bangalore,Dr. Priya Sharma,2022-06-09,Vaccination,Diabetes,Yes,825.43,1103.56,1928.99,0,1928.99,Cash,No,Yes,2022-06-25,23,2
VIS-000937,PET-02653,Bella,Turtle,Painted Turtle,Male,4.8,No,Owner_9940,Hyderabad,PawCare Clinic Delhi,Dr. Ananya Singh,2022-06-10,Routine Checkup,Healthy,No,729.42,350.76,1080.18,0,1080.18,Insurance,No,No,,22,5
VIS-000938,PET-01042,Leo,Dog,Golden Retriever,Male,5.4,No,Owner_5325,Mumbai,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-06-10,Routine Checkup,Arthritis,No,690.74,1505.37,2196.11,15,1866.69,Debit Card,No,Yes,2022-07-04,40,5
VIS-000939,PET-02446,Bella,Dog,Bulldog,Female,1.1,No,Owner_1192,Jaipur,CityVet Kolkata,Dr. Rahul Mehta,2022-06-10,Routine Checkup,Obesity,Yes,445.34,261.71,707.05,15,600.99,Debit Card,No,Yes,2022-07-04,108,4
VIS-000940,PET-00049,Bella,Dog,Bulldog,Male,0.8,Yes,Owner_1214,Mumbai,CityVet Kolkata,Dr. Priya Sharma,2022-06-10,Routine Checkup,Allergy,Yes,796.94,1335.82,2132.76,15,1812.85,Credit Card,No,No,,83,5
VIS-000941,PET-00661,Daisy,Dog,Pomeranian,Male,3.5,Yes,Owner_8170,Pune,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-06-10,Vaccination,Healthy,No,559.13,381.9,941.03,15,799.88,Cash,No,No,,118,4
VIS-000942,PET-00075,Rocky,Dog,Poodle,Male,10.1,No,Owner_7910,Hyderabad,CityVet Kolkata,Dr. Arjun Patel,2022-06-10,Emergency,Digestive Issues,Yes,2616.62,1642.27,4258.89,10,3833.0,Insurance,No,Yes,2022-07-07,23,4
VIS-000943,PET-02656,Bella,Dog,Beagle,Male,1.2,Yes,Owner_3245,Delhi,CityVet Kolkata,Dr. Priya Sharma,2022-06-10,Routine Checkup,Respiratory Infection,Yes,463.86,1258.77,1722.63,10,1550.37,Insurance,No,Yes,2022-06-27,24,1
VIS-000944,PET-00543,Daisy,Dog,Pomeranian,Male,3.1,Yes,Owner_6545,Pune,VetPlus Mumbai,Dr. Sneha Rao,2022-06-11,Vaccination,Obesity,Yes,577.23,105.16,682.39,5,648.27,UPI,No,No,,24,3
VIS-000945,PET-02874,Coco,Dog,Husky,Female,1.2,No,Owner_6854,Delhi,PetMed Hyderabad,Dr. Arjun Patel,2022-06-11,Vaccination,Dental Disease,No,1450.0,339.99,1789.99,10,1610.99,Insurance,No,Yes,2022-07-01,70,3
VIS-000946,PET-01182,Simba,Dog,German Shepherd,Male,5.4,Yes,Owner_1037,Mumbai,CityVet Kolkata,Dr. Rahul Mehta,2022-06-11,Routine Checkup,Parasites,Yes,479.34,1915.6,2394.94,0,2394.94,Insurance,No,No,,54,4
VIS-000947,PET-02950,Max,Bird,Budgie,Male,2.5,Yes,Owner_5948,Delhi,HealPet Bangalore,Dr. Kabir Joshi,2022-06-12,Grooming,Obesity,Yes,710.6,1562.49,2273.09,15,1932.13,UPI,No,No,,110,5
VIS-000948,PET-00535,Daisy,Cat,Maine Coon,Male,1.9,Yes,Owner_1929,Bangalore,CityVet Kolkata,Dr. Kabir Joshi,2022-06-12,Emergency,Healthy,Yes,10549.06,1865.04,12414.1,0,12414.1,Debit Card,Yes,No,,83,4
VIS-000949,PET-00060,Daisy,Dog,Husky,Male,4.3,No,Owner_9629,Pune,VetPlus Mumbai,Dr. Arjun Patel,2022-06-12,Vaccination,Fracture,Yes,1032.91,1253.38,2286.29,0,2286.29,Insurance,No,Yes,2022-06-24,74,5
VIS-000950,PET-02480,Daisy,Dog,Beagle,Female,3.0,No,Owner_8892,Kolkata,HealPet Bangalore,Dr. Rahul Mehta,2022-06-12,Vaccination,Healthy,Yes,1130.46,650.3,1780.76,5,1691.72,Insurance,No,No,,108,2
VIS-000951,PET-02931,Bella,Dog,Husky,Female,0.9,No,Owner_2886,Chennai,PetMed Hyderabad,Dr. Ananya Singh,2022-06-12,Routine Checkup,Obesity,No,519.96,104.96,624.92,5,593.67,UPI,Yes,Yes,2022-06-25,89,5
VIS-000952,PET-01497,Leo,Guinea Pig,Peruvian,Male,2.2,Yes,Owner_6730,Kolkata,HealPet Bangalore,Dr. Sneha Rao,2022-06-12,Surgery,Fracture,Yes,8521.99,582.98,9104.97,0,9104.97,Cash,No,Yes,2022-07-03,12,4
VIS-000953,PET-01657,Daisy,Cat,Maine Coon,Female,12.5,No,Owner_5042,Mumbai,CityVet Kolkata,Dr. Ananya Singh,2022-06-12,Routine Checkup,Arthritis,No,778.58,1373.16,2151.74,0,2151.74,Cash,Yes,No,,104,4
VIS-000954,PET-01746,Kitty,Cat,Persian,Female,6.5,Yes,Owner_8069,Hyderabad,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-06-13,Emergency,Digestive Issues,Yes,4773.07,387.6,5160.67,0,5160.67,Credit Card,No,No,,68,3
VIS-000955,PET-00751,Ruby,Dog,Poodle,Female,2.9,Yes,Owner_8413,Pune,PawCare Clinic Delhi,Dr. Arjun Patel,2022-06-13,Routine Checkup,Parasites,Yes,562.71,1373.9,1936.61,5,1839.78,Insurance,No,No,,58,4
VIS-000956,PET-01794,Max,Dog,Pomeranian,Male,4.3,Yes,Owner_1009,Chennai,HealPet Bangalore,Dr. Ananya Singh,2022-06-13,Vaccination,Healthy,No,978.56,579.33,1557.89,10,1402.1,Cash,No,No,,58,4
VIS-000957,PET-01498,Leo,Cat,Bengal,Male,0.6,No,Owner_1300,Delhi,CityVet Kolkata,Dr. Arjun Patel,2022-06-13,Emergency,Parasites,Yes,3411.12,992.69,4403.81,0,4403.81,Cash,No,No,,96,4
VIS-000958,PET-02438,Leo,Cat,British Shorthair,Female,2.1,No,Owner_9610,Kolkata,VetPlus Mumbai,Dr. Kabir Joshi,2022-06-13,Surgery,Diabetes,No,4755.71,188.15,4943.86,15,4202.28,Cash,Yes,Yes,2022-07-13,43,4
VIS-000959,PET-01938,Bruno,Hamster,Dwarf,Female,9.0,Yes,Owner_4759,Mumbai,PawCare Clinic Delhi,Dr. Ananya Singh,2022-06-13,Grooming,Cancer,No,805.35,968.17,1773.52,5,1684.84,UPI,No,Yes,2022-06-22,44,5
VIS-000960,PET-02502,Leo,Rabbit,Flemish Giant,Female,0.8,No,Owner_1911,Mumbai,AnimalCare Chennai,Dr. Priya Sharma,2022-06-14,Vaccination,Digestive Issues,No,1298.68,152.36,1451.04,0,1451.04,Credit Card,No,No,,95,5
VIS-000961,PET-02050,Charlie,Cat,British Shorthair,Male,16.1,No,Owner_3740,Bangalore,HealPet Bangalore,Dr. Rahul Mehta,2022-06-14,Follow-up,Respiratory Infection,Yes,372.84,1768.58,2141.42,10,1927.28,Insurance,Yes,Yes,2022-06-21,38,5
VIS-000962,PET-00026,Coco,Dog,Beagle,Female,7.5,Yes,Owner_8053,Kolkata,AnimalCare Chennai,Dr. Arjun Patel,2022-06-14,Vaccination,Skin Infection,Yes,559.08,1874.11,2433.19,10,2189.87,Insurance,No,No,,102,5
VIS-000963,PET-01025,Coco,Hamster,Syrian,Male,4.6,No,Owner_1544,Jaipur,VetPlus Mumbai,Dr. Priya Sharma,2022-06-14,Dental Cleaning,Dental Disease,Yes,3805.06,1848.01,5653.07,0,5653.07,Debit Card,No,No,,114,3
VIS-000964,PET-02906,Simba,Dog,Golden Retriever,Female,1.9,No,Owner_4987,Pune,VetPlus Mumbai,Dr. Arjun Patel,2022-06-14,Routine Checkup,Healthy,No,368.76,136.47,505.23,5,479.97,UPI,No,No,,58,4
VIS-000965,PET-01291,Leo,Cat,Maine Coon,Female,0.4,No,Owner_2289,Bangalore,AnimalCare Chennai,Dr. Kabir Joshi,2022-06-15,Vaccination,Healthy,Yes,1384.32,458.11,1842.43,0,1842.43,Credit Card,Yes,No,,117,5
VIS-000966,PET-02761,Daisy,Cat,British Shorthair,Female,1.4,No,Owner_3313,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2022-06-15,Surgery,Dental Disease,No,3542.2,1563.89,5106.09,5,4850.79,Debit Card,No,Yes,2022-07-01,103,5
VIS-000967,PET-01860,Leo,Cat,Bengal,Male,5.4,No,Owner_2543,Chennai,PetMed Hyderabad,Dr. Kabir Joshi,2022-06-15,Surgery,Parasites,Yes,10796.31,839.05,11635.36,10,10471.82,Cash,No,No,,96,5
VIS-000968,PET-00312,Coco,Cat,Ragdoll,Female,2.2,Yes,Owner_8061,Kolkata,HealPet Bangalore,Dr. Ananya Singh,2022-06-15,Vaccination,Obesity,Yes,646.06,354.64,1000.7,0,1000.7,Credit Card,No,No,,100,5
VIS-000969,PET-01839,Milo,Hamster,Roborovski,Female,6.5,Yes,Owner_8451,Bangalore,VetPlus Mumbai,Dr. Priya Sharma,2022-06-15,Routine Checkup,Dental Disease,Yes,430.17,108.48,538.65,10,484.78,Insurance,No,No,,16,3
VIS-000970,PET-01550,Rocky,Dog,Husky,Male,1.0,Yes,Owner_2859,Jaipur,CityVet Kolkata,Dr. Sneha Rao,2022-06-15,Dental Cleaning,Respiratory Infection,Yes,2264.59,1635.32,3899.91,0,3899.91,Debit Card,Yes,Yes,2022-07-01,92,4
VIS-000971,PET-00359,Rocky,Fish,Goldfish,Female,6.9,No,Owner_8755,Mumbai,AnimalCare Chennai,Dr. Priya Sharma,2022-06-15,Routine Checkup,Eye Infection,No,677.71,1120.76,1798.47,0,1798.47,Credit Card,No,Yes,2022-07-07,104,5
VIS-000972,PET-02251,Rocky,Cat,Maine Coon,Male,7.9,No,Owner_6467,Pune,PawCare Clinic Delhi,Dr. Ananya Singh,2022-06-15,Lab Test,Fracture,Yes,1644.45,187.88,1832.33,0,1832.33,Debit Card,No,No,,26,3
VIS-000973,PET-01740,Bruno,Hamster,Dwarf,Male,5.1,No,Owner_3302,Delhi,HealPet Bangalore,Dr. Priya Sharma,2022-06-15,Vaccination,Healthy,Yes,918.3,741.92,1660.22,10,1494.2,UPI,Yes,No,,74,1
VIS-000974,PET-00979,Bruno,Rabbit,Mini Rex,Male,0.9,No,Owner_3036,Pune,VetPlus Mumbai,Dr. Arjun Patel,2022-06-16,Routine Checkup,Respiratory Infection,No,501.19,462.93,964.12,10,867.71,Cash,No,Yes,2022-06-29,87,5
VIS-000975,PET-01982,Leo,Cat,Stray,Female,1.0,No,Owner_4791,Hyderabad,PawCare Clinic Delhi,Dr. Priya Sharma,2022-06-16,Vaccination,Parasites,No,1020.75,1089.91,2110.66,10,1899.59,Credit Card,Yes,No,,88,4
VIS-000976,PET-00758,Luna,Dog,Husky,Male,0.3,No,Owner_9126,Chennai,VetPlus Mumbai,Dr. Ananya Singh,2022-06-16,Emergency,Arthritis,Yes,4807.19,1893.48,6700.67,0,6700.67,Debit Card,Yes,No,,104,5
VIS-000977,PET-02757,Tiger,Hamster,Roborovski,Female,0.2,No,Owner_9363,Pune,PetMed Hyderabad,Dr. Ananya Singh,2022-06-16,Routine Checkup,Fracture,Yes,776.54,758.87,1535.41,5,1458.64,Insurance,No,No,,97,3
VIS-000978,PET-02125,Charlie,Dog,Bulldog,Male,5.4,Yes,Owner_1557,Jaipur,PetMed Hyderabad,Dr. Arjun Patel,2022-06-16,Follow-up,Skin Infection,Yes,276.16,336.59,612.75,0,612.75,Debit Card,Yes,No,,102,3
VIS-000979,PET-01940,Milo,Dog,German Shepherd,Male,2.7,Yes,Owner_4451,Mumbai,PawCare Clinic Delhi,Dr. Arjun Patel,2022-06-17,Grooming,Diabetes,Yes,506.05,272.98,779.03,0,779.03,Debit Card,No,No,,62,5
VIS-000980,PET-00855,Charlie,Dog,Bulldog,Female,5.7,No,Owner_8089,Delhi,PawCare Clinic Delhi,Dr. Rahul Mehta,2022-06-17,Dental Cleaning,Respiratory Infection,Yes,2645.7,1915.93,4561.63,0,4561.63,Debit Card,No,Yes,2022-07-03,70,5
VIS-000981,PET-00341,Leo,Dog,Pomeranian,Male,1.3,No,Owner_9538,Bangalore,AnimalCare Chennai,Dr. Rahul Mehta,2022-06-17,Vaccination,Healthy,Yes,851.31,1884.19,2735.5,0,2735.5,Insurance,No,No,,95,4
VIS-000982,PET-00463,Buddy,Bird,Parrot,Male,1.7,No,Owner_1934,Mumbai,PawCare Clinic Delhi,Dr. Arjun Patel,2022-06-17,Vaccination,Allergy,No,1221.37,1140.78,2362.15,5,2244.04,UPI,No,Yes,2022-07-09,12,5
VIS-000983,PET-00563,Leo,Hamster,Syrian,Female,9.0,Yes,Owner_6444,Bangalore,PetMed Hyderabad,Dr. Priya Sharma,2022-06-17,Routine Checkup,Eye Infection,No,319.75,1042.22,1361.97,0,1361.97,UPI,Yes,No,,53,5
VIS-000984,PET-02507,Daisy,Bird,Lovebird,Male,20.0,No,Owner_1418,Mumbai,PetMed Hyderabad,Dr. Ananya Singh,2022-06-17,Follow-up,Eye Infection,Yes,470.64,237.89,708.53,0,708.53,Debit Card,No,No,,95,5
VIS-000985,PET-01683,Rocky,Dog,Bulldog,Female,0.4,No,Owner_3261,Hyderabad,CityVet Kolkata,Dr. Ananya Singh,2022-06-18,Routine Checkup,Digestive Issues,No,482.17,666.95,1149.12,0,1149.12,Debit Card,No,No,,52,5
VIS-000986,PET-00760,Bella,Cat,Maine Coon,Male,6.0,No,Owner_1680,Bangalore,CityVet Kolkata,Dr. Rahul Mehta,2022-06-18,Vaccination,Obesity,Yes,1427.25,797.73,2224.98,0,2224.98,Credit Card,No,Yes,2022-07-18,72,2
VIS-000987,PET-01774,Daisy,Cat,Bengal,Male,3.2,No,Owner_7204,Hyderabad,HealPet Bangalore,Dr. Priya Sharma,2022-06-18,Surgery,Healthy,Yes,6601.48,1371.99,7973.47,0,7973.47,Insurance,No,No,,34,5
VIS-000988,PET-01331,Charlie,Turtle,Box Turtle,Male,0.1,Yes,Owner_7666,Bangalore,AnimalCare Chennai,Dr. Rahul Mehta,2022-06-18,Lab Test,Ear Infection,Yes,1639.07,1656.07,3295.14,0,3295.14,Credit Card,No,No,,119,3
VIS-000989,PET-02356,Max,Cat,Maine Coon,Female,3.8,No,Owner_8119,Bangalore,CityVet Kolkata,Dr. Arjun Patel,2022-06-18,Emergency,Healthy,Yes,5174.58,1630.74,6805.32,0,6805.32,Credit Card,No,No,,48,3
VIS-000990,PET-02781,Rocky,Cat,Siamese,Male,1.3,No,Owner_4806,Pune,PetMed Hyderabad,Dr. Arjun Patel,2022-06-18,Routine Checkup,Healthy,No,566.71,1455.61,2022.32,0,2022.32,UPI,No,No,,38,4
VIS-000991,PET-02738,Bruno,Dog,German Shepherd,Female,1.7,Yes,Owner_7533,Jaipur,PetMed Hyderabad,Dr. Priya Sharma,2022-06-18,Vaccination,Healthy,Yes,780.93,1646.72,2427.65,0,2427.65,Cash,No,No,,34,4
VIS-000992,PET-01760,Charlie,Bird,Lovebird,Male,13.9,Yes,Owner_8329,Pune,HealPet Bangalore,Dr. Priya Sharma,2022-06-19,Grooming,Healthy,Yes,935.71,827.01,1762.72,10,1586.45,UPI,No,No,,24,4
VIS-000993,PET-00728,Buddy,Hamster,Syrian,Male,5.4,Yes,Owner_9578,Delhi,CityVet Kolkata,Dr. Rahul Mehta,2022-06-19,Dental Cleaning,Skin Infection,Yes,2234.86,478.97,2713.83,0,2713.83,Insurance,No,No,,41,3
VIS-000994,PET-00107,Simba,Turtle,Painted Turtle,Male,0.2,No,Owner_4654,Jaipur,HealPet Bangalore,Dr. Ananya Singh,2022-06-19,Routine Checkup,Allergy,No,654.07,1517.93,2172.0,5,2063.4,Cash,No,Yes,2022-07-13,118,3
VIS-000995,PET-02992,Charlie,Guinea Pig,Teddy,Female,4.6,Yes,Owner_3032,Bangalore,PetMed Hyderabad,Dr. Kabir Joshi,2022-06-19,Emergency,Allergy,No,4915.08,1939.4,6854.48,5,6511.76,Insurance,No,No,,52,5
VIS-000996,PET-02539,Leo,Dog,Husky,Female,0.1,No,Owner_8736,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2022-06-19,Emergency,Allergy,No,6565.74,1635.77,8201.51,0,8201.51,Cash,Yes,Yes,2022-06-30,116,5
VIS-000997,PET-01155,Leo,Rabbit,Holland Lop,Female,8.7,No,Owner_5743,Pune,VetPlus Mumbai,Dr. Kabir Joshi,2022-06-20,Vaccination,Diabetes,Yes,1057.07,552.75,1609.82,5,1529.33,UPI,No,No,,101,4
VIS-000998,PET-02398,Kitty,Cat,Maine Coon,Male,3.6,Yes,Owner_3550,Delhi,AnimalCare Chennai,Dr. Priya Sharma,2022-06-20,Lab Test,Healthy,Yes,2324.42,868.18,3192.6,0,3192.6,Credit Card,No,No,,119,3
VIS-000999,PET-01624,Coco,Guinea Pig,American,Female,4.0,Yes,Owner_7257,Bangalore,PetMed Hyderabad,Dr. Sneha Rao,2022-06-20,Dental Cleaning,Healthy,No,2957.32,1086.71,4044.03,0,4044.03,UPI,No,No,,42,5
VIS-001000,PET-01245,Charlie,Cat,Stray,Male,0.1,Yes,Owner_4276,Mumbai,PetMed Hyderabad,Dr. Rahul Mehta,2022-06-21,Grooming,Digestive Issues,No,743.26,694.61,1437.87,10,1294.08,Debit Card,No,Yes,2022-07-16,46,4
VIS-001001,PET-00589,Kitty,Dog,Golden Retriever,Female,0.4,Yes,Owner_3432,Delhi,AnimalCare Chennai,Dr. Arjun Patel,2022-06-21,Follow-up,Parasites,No,234.35,326.53,560.88,5,532.84,Credit Card,Yes,No,,23,5
VIS-001002,PET-00970,Bruno,Cat,Stray,Male,3.0,Yes,Owner_4655,Pune,AnimalCare Chennai,Dr. Sneha Rao,2022-06-21,Dental Cleaning,Healthy,No,1336.71,1372.25,2708.96,0,2708.96,Insurance,Yes,No,,42,3
VIS-001003,PET-02683,Buddy,Dog,German Shepherd,Female,1.9,No,Owner_6859,Bangalore,PetMed Hyderabad,Dr. Sneha Rao,2022-06-21,Vaccination,Respiratory Infection,No,646.7,1125.94,1772.64,5,1684.01,Insurance,No,No,,17,5
VIS-001004,PET-01184,Bella,Dog,Husky,Male,6.8,No,Owner_7971,Pune,PawCare Clinic Delhi,Dr. Kabir Joshi,2022-06-21,Follow-up,Healthy,Yes,273.53,1.24,274.77,0,274.77,Cash,No,No,,107,4
VIS-001005,PET-01635,Max,Fish,Koi,Male,1.3,No,Owner_4539,Bangalore,VetPlus Mumbai,Dr. Sneha Rao,2022-06-22,Dental Cleaning,Parasites,Yes,1550.21,646.77,2196.98,10,1977.28,Credit Card,No,No,,97,5
VIS-001006,PET-01669,Coco,Fish,Guppy,Male,2.0,No,Owner_4003,Hyderabad,AnimalCare Chennai,Dr. Arjun Patel,2022-06-22,Grooming,Eye Infection,No,929.59,60.13,989.72,5,940.23,Debit Card,No,No,,84,4
VIS-001007,PET-01228,Bella,Rabbit,Lionhead,Female,0.5,No,Owner_6561,Pune,AnimalCare Chennai,Dr. Kabir Joshi,2022-06-22,Emergency,Ear Infection,Yes,5408.54,328.4,5736.94,10,5163.25,Credit Card,No,Yes,2022-07-06,62,3
VIS-001008,PET-02363,Buddy,Cat,Ragdoll,Female,2.8,Yes,Owner_4238,Hyderabad,HealPet Bangalore,Dr. Rahul Mehta,2022-06-22,Routine Checkup,Dental Disease,Yes,754.03,1971.85,2725.88,10,2453.29,UPI,Yes,No,,79,5
VIS-001009,PET-02407,Rocky,Dog,Pomeranian,Female,12.4,No,Owner_5158,Jaipur,HealPet Bangalore,Dr. Rahul Mehta,2022-06-22,Surgery,Ear Infection,No,5807.48,831.33,6638.81,5,6306.87,Debit Card,Yes,Yes,2022-07-01,89,4
VIS-001010,PET-00749,Milo,Dog,Beagle,Female,1.2,Yes,Owner_7388,Mumbai,CityVet Kolkata,Dr. Kabir Joshi,2022-06-22,Routine Checkup,Healthy,No,422.87,1912.07,2334.94,15,1984.7,Insurance,No,No,,80,5
VIS-001011,PET-01917,Max,Dog,Beagle,Female,6.3,Yes,Owner_4517,Kolkata,CityVet Kolkata,Dr. Priya Sharma,2022-06-22,Follow-up,Obesity,Yes,273.17,285.69,558.86,0,558.86,Credit Card,Yes,Yes,2022-07-16,34,5
VIS-001012,PET-01838,Daisy,Cat,British Shorthair,Female,0.7,No,Owner_7364,Hyderabad,HealPet Bangalore,Dr. Priya Sharma,2022-06-22,Vaccination,Diabetes,Yes,644.4,8.75,653.15,0,653.15,Insurance,No,Yes,2022-06-30,28,4
VIS-001013,PET-02078,Bruno,Cat,Siamese,Female,8.7,Yes,Owner_1784,Bangalore,AnimalCare Chennai,Dr. Priya Sharma,2022-06-23,Routine Checkup,Eye Infection,Yes,641.06,1163.98,1805.04,0,1805.04,UPI,No,Yes,2022-07-23,31,5
VIS-001014,PET-01165,Charlie,Cat,Stray,Female,2.9,No,Owner_9178,Delhi,PetMed Hyderabad,Dr. Ananya Singh,2022-06-23,Routine Checkup,Skin Infection,Yes,589.21,501.14,1090.35,0,1090.35,Debit Card,No,No,,52,5
VIS-001015,PET-00937,Coco,Cat,British Shorthair,Female,0.5,Yes,Owner_1235,Mumbai,AnimalCare Chennai,Dr. Rahul Mehta,2022-06-23,Routine Checkup,Healthy,Yes,425.65,1672.19,2097.84,5,1992.95,Credit Card,No,No,,16,4
VIS-001016,PET-00046,Max,Cat,Siamese,Male,6.1,No,Owner_9024,Kolkata,CityVet Kolkata,Dr. Sneha Rao,2022-06-23,Routine Checkup,Dental Disease,No,705.17,1600.12,2305.29,10,2074.76,Debit Card,Yes,Yes,2022-07-08,59,5
VIS-001017,PET-01066,Kitty,Cat,Bengal,Male,8.7,Yes,Owner_9317,Chennai,CityVet Kolkata,Dr. Rahul Mehta,2022-06-23,Routine Checkup,Healthy,Yes,637.82,430.72,1068.54,0,1068.54,Credit Card,No,No,,10,4
VIS-001018,PET-00905,Ruby,Dog,Husky,Male,0.6,No,Owner_1222,Delhi,AnimalCare Chennai,Dr. Sneha Rao,2022-06-23,Routine Checkup,Parasites,No,514.33,75.77,590.1,15,501.58,Debit Card,No,No,,39,3
VIS-001019,PET-02123,Coco,Dog,Bulldog,Female,0.5,No,Owner_2150,Kolkata,PawCare Clinic Delhi,Dr. Arjun Patel,2022-06-24,Emergency,Respiratory Infection,Yes,8078.04,571.4,8649.44,15,7352.02,Insurance,No,Yes,2022-07-11,28,2
VIS-001020,PET-00296,Buddy,Dog,Golden Retriever,Male,1.2,Yes,Owner_4339,Bangalore,PetMed Hyderabad,Dr. Rahul Mehta,2022-06-24,Routine Checkup,Obesity,Yes,628.3,768.19,1396.49,0,1396.49,UPI,No,Yes,2022-07-01,85,4
