Order_ID,SKU,Product_Name,Category,Supplier,Warehouse,Region,Order_Date,Delivery_Date,Ship_Mode,Payment_Terms,Unit_Price,Quantity_Ordered,Quantity_Received,Quantity_On_Hand,Reorder_Level,Lead_Time_Days,Discount_Pct,Total_Order_Value,Net_Value,Stock_Status,Defective_Units,Return_Units,Days_To_Deliver
ORD-001484,SKU-01458,Product_Alpha_49,FMCG,Supplier_I,Mumbai WH,South,2022-10-06,2022-10-29,Road,Net 60,2683.09,478,252,795,123,4,10,1282517.02,1154265.32,In Stock,5,10,23
ORD-001485,SKU-01207,Product_Zeta_28,Apparel,Supplier_K,Mumbai WH,South,2022-10-06,2022-10-20,Road,Net 60,1977.01,316,429,855,135,20,15,624735.16,531024.89,In Stock,7,2,14
ORD-001486,SKU-01899,Product_Beta_49,Electronics,Supplier_F,Mumbai WH,Central,2022-10-06,2022-10-28,Air,Net 30,4242.53,378,378,259,156,17,10,1603676.34,1443308.71,In Stock,1,5,22
ORD-001487,SKU-01021,Product_Sigma_39,Pharmaceuticals,Supplier_D,Chennai WH,North,2022-10-07,2022-10-31,Sea,Net 30,2469.98,141,141,321,183,6,10,348267.18,313440.46,In Stock,5,0,24
ORD-001488,SKU-09601,Product_Gamma_36,Apparel,Supplier_G,Kolkata WH,North,2022-10-07,2022-11-05,Rail,Net 60,2364.79,408,408,76,132,18,0,964834.32,964834.32,Low Stock,3,6,29
ORD-001489,SKU-01894,Product_Gamma_17,Pharmaceuticals,Supplier_L,Mumbai WH,North,2022-10-07,2022-11-03,Sea,Net 15,2456.66,286,286,109,122,20,0,702604.76,702604.76,Low Stock,6,5,27
ORD-001490,SKU-01514,Product_Zeta_30,Furniture,Supplier_J,Mumbai WH,South,2022-10-07,2022-10-25,Road,Immediate,4235.46,386,386,816,56,39,0,1634887.56,1634887.56,In Stock,7,4,18
ORD-001491,SKU-08294,Product_Sigma_30,Pharmaceuticals,Supplier_I,Kolkata WH,Central,2022-10-07,2022-10-17,Rail,Net 15,4161.39,339,339,895,125,41,0,1410711.21,1410711.21,In Stock,5,12,10
ORD-001492,SKU-05904,Product_Sigma_25,Pharmaceuticals,Supplier_I,Chennai WH,West,2022-10-07,2022-11-05,Road,Net 30,2023.56,111,111,650,127,34,5,224615.16,213384.4,In Stock,0,13,29
ORD-001493,SKU-08867,Product_Kappa_5,Industrial Parts,Supplier_B,Delhi WH,North,2022-10-07,2022-11-04,Rail,Net 30,1673.17,108,182,546,40,40,0,180702.36,180702.36,In Stock,7,2,28
ORD-001494,SKU-05109,Product_Omega_9,FMCG,Supplier_G,Chennai WH,East,2022-10-07,2022-10-21,Road,Net 15,2464.72,367,367,422,167,24,5,904552.24,859324.63,In Stock,0,7,14
ORD-001495,SKU-08179,Product_Kappa_13,Industrial Parts,Supplier_E,Hyderabad WH,West,2022-10-07,2022-11-02,Rail,Net 15,2868.13,281,281,393,148,18,0,805944.53,805944.53,In Stock,8,12,26
ORD-001496,SKU-02560,Product_Gamma_13,Pharmaceuticals,Supplier_J,Hyderabad WH,Central,2022-10-08,2022-10-09,Rail,Net 60,1199.3,50,50,234,47,30,5,59965.0,56966.75,In Stock,1,3,1
ORD-001497,SKU-02266,Product_Alpha_1,Electronics,Supplier_I,Hyderabad WH,East,2022-10-08,2022-10-25,Sea,Net 30,3971.84,14,14,329,127,1,0,55605.76,55605.76,In Stock,9,8,17
ORD-001498,SKU-04638,Product_Omega_32,Apparel,Supplier_A,Delhi WH,West,2022-10-08,2022-10-12,Rail,Net 30,2437.55,134,134,711,28,23,0,326631.7,326631.7,In Stock,5,8,4
ORD-001499,SKU-09941,Product_Zeta_27,Apparel,Supplier_E,Mumbai WH,North,2022-10-09,2022-10-10,Road,Net 15,1676.89,76,76,324,183,29,10,127443.64,114699.28,In Stock,7,4,1
ORD-001500,SKU-04427,Product_Zeta_48,FMCG,Supplier_E,Mumbai WH,Central,2022-10-09,2022-10-22,Air,Net 60,543.04,84,84,150,181,41,10,45615.36,41053.82,Low Stock,4,10,13
ORD-001501,SKU-05780,Product_Omega_25,Pharmaceuticals,Supplier_F,Mumbai WH,Central,2022-10-09,2022-10-14,Road,Net 15,1201.84,343,343,545,51,41,15,412231.12,350396.45,In Stock,1,6,5
ORD-001502,SKU-02927,Product_Kappa_20,Pharmaceuticals,Supplier_A,Chennai WH,North,2022-10-09,2022-10-11,Air,Net 30,4746.91,158,158,635,85,32,15,750011.78,637510.01,In Stock,4,5,2
ORD-001503,SKU-03356,Product_Beta_27,Electronics,Supplier_J,Kolkata WH,South,2022-10-09,2022-10-31,Rail,Immediate,1532.45,286,286,878,119,2,10,438280.7,394452.63,In Stock,0,11,22
ORD-001504,SKU-05790,Product_Alpha_8,FMCG,Supplier_C,Hyderabad WH,Central,2022-10-09,2022-10-11,Sea,Immediate,852.61,422,422,31,172,36,10,359801.42,323821.28,Low Stock,7,11,2
ORD-001505,SKU-01306,Product_Zeta_37,Industrial Parts,Supplier_K,Delhi WH,North,2022-10-09,2022-10-16,Air,Net 60,2308.76,314,314,271,198,17,0,724950.64,724950.64,Reorder Pending,7,5,7
ORD-001506,SKU-08979,Product_Gamma_13,Industrial Parts,Supplier_K,Delhi WH,South,2022-10-09,2022-10-18,Road,Net 15,1542.37,94,94,835,192,43,0,144982.78,144982.78,Reorder Pending,1,14,9
ORD-001507,SKU-04665,Product_Zeta_17,Electronics,Supplier_I,Kolkata WH,East,2022-10-09,2022-11-03,Sea,Net 30,185.44,297,297,821,173,2,15,55075.68,46814.33,In Stock,5,3,25
ORD-001508,SKU-08057,Product_Omega_33,Pharmaceuticals,Supplier_G,Chennai WH,North,2022-10-09,2022-11-04,Air,Net 15,1622.49,94,94,635,40,4,0,152514.06,152514.06,In Stock,7,9,26
ORD-001509,SKU-01661,Product_Kappa_41,Industrial Parts,Supplier_A,Bangalore WH,East,2022-10-10,2022-10-16,Air,Net 60,2725.1,57,57,923,101,44,0,155330.7,155330.7,In Stock,9,12,6
ORD-001510,SKU-05644,Product_Omega_45,Industrial Parts,Supplier_F,Bangalore WH,Central,2022-10-10,2022-10-20,Air,Net 60,2763.04,164,164,367,198,34,0,453138.56,453138.56,In Stock,7,11,10
ORD-001511,SKU-09503,Product_Alpha_42,Electronics,Supplier_C,Kolkata WH,Central,2022-10-10,2022-11-01,Road,Net 60,1789.23,320,320,491,43,1,0,572553.6,572553.6,In Stock,6,14,22
ORD-001512,SKU-03920,Product_Zeta_28,Electronics,Supplier_B,Hyderabad WH,East,2022-10-10,2022-10-19,Rail,Net 30,2242.04,497,497,315,130,23,10,1114293.88,1002864.49,In Stock,2,7,9
ORD-001513,SKU-09946,Product_Delta_16,Pharmaceuticals,Supplier_A,Kolkata WH,South,2022-10-10,2022-10-15,Rail,Net 15,4827.93,98,98,589,111,6,0,473137.14,473137.14,In Stock,3,12,5
ORD-001514,SKU-07236,Product_Kappa_3,Electronics,Supplier_C,Kolkata WH,Central,2022-10-11,2022-11-07,Sea,Net 60,1892.97,16,16,587,31,16,5,30287.52,28773.14,In Stock,0,10,27
ORD-001515,SKU-07078,Product_Omega_41,Electronics,Supplier_G,Chennai WH,South,2022-10-11,2022-10-13,Rail,Immediate,1298.55,344,344,571,158,2,0,446701.2,446701.2,In Stock,8,10,2
ORD-001516,SKU-01352,Product_Alpha_45,Furniture,Supplier_C,Delhi WH,Central,2022-10-11,2022-11-03,Sea,Net 15,1224.9,78,78,596,174,12,10,95542.2,85987.98,In Stock,9,13,23
ORD-001517,SKU-08005,Product_Gamma_17,FMCG,Supplier_H,Kolkata WH,East,2022-10-11,2022-11-06,Sea,Net 15,2294.25,346,346,367,42,27,10,793810.5,714429.45,In Stock,9,10,26
ORD-001518,SKU-01158,Product_Kappa_44,Apparel,Supplier_A,Hyderabad WH,East,2022-10-11,2022-10-21,Air,Net 60,3800.01,72,331,79,180,19,0,273600.72,273600.72,Low Stock,1,9,10
ORD-001519,SKU-01956,Product_Gamma_17,Industrial Parts,Supplier_G,Bangalore WH,North,2022-10-11,2022-10-18,Rail,Immediate,1037.88,270,270,885,111,28,10,280227.6,252204.84,In Stock,9,2,7
ORD-001520,SKU-03071,Product_Delta_39,FMCG,Supplier_G,Chennai WH,Central,2022-10-12,2022-11-06,Air,Net 15,3549.39,287,287,171,185,35,0,1018674.93,1018674.93,Low Stock,6,4,25
ORD-001521,SKU-09595,Product_Gamma_1,Furniture,Supplier_E,Chennai WH,North,2022-10-12,2022-10-30,Road,Net 15,115.54,66,66,257,189,43,10,7625.64,6863.08,In Stock,7,0,18
ORD-001522,SKU-04453,Product_Beta_50,FMCG,Supplier_I,Hyderabad WH,East,2022-10-12,2022-10-14,Sea,Immediate,2100.48,368,368,278,142,4,10,772976.64,695678.98,In Stock,3,0,2
ORD-001523,SKU-07675,Product_Beta_42,Electronics,Supplier_J,Bangalore WH,West,2022-10-12,2022-10-24,Sea,Net 15,3881.57,68,68,503,176,7,20,263946.76,211157.41,In Stock,9,12,12
ORD-001524,SKU-01955,Product_Zeta_26,FMCG,Supplier_A,Kolkata WH,Central,2022-10-12,2022-11-08,Rail,Immediate,1700.28,193,193,732,53,37,0,328154.04,328154.04,In Stock,0,8,27
ORD-001525,SKU-07295,Product_Beta_34,Furniture,Supplier_A,Bangalore WH,North,2022-10-12,2022-10-27,Sea,Net 60,2823.05,55,281,557,144,25,0,155267.75,155267.75,Discontinued,4,3,15
ORD-001526,SKU-02712,Product_Delta_28,Pharmaceuticals,Supplier_I,Delhi WH,East,2022-10-12,2022-10-16,Rail,Immediate,1032.85,468,468,490,76,41,0,483373.8,483373.8,In Stock,9,8,4
ORD-001527,SKU-05703,Product_Gamma_28,FMCG,Supplier_C,Kolkata WH,South,2022-10-13,2022-11-02,Sea,Net 30,3712.56,379,379,584,22,17,0,1407060.24,1407060.24,In Stock,9,6,20
ORD-001528,SKU-07563,Product_Sigma_45,Pharmaceuticals,Supplier_E,Chennai WH,East,2022-10-13,2022-11-10,Sea,Net 30,270.87,462,462,565,25,41,0,125141.94,125141.94,In Stock,5,9,28
ORD-001529,SKU-06631,Product_Sigma_33,Apparel,Supplier_I,Chennai WH,West,2022-10-13,2022-11-04,Air,Immediate,4264.19,168,168,838,67,14,0,716383.92,716383.92,Discontinued,6,7,22
ORD-001530,SKU-02394,Product_Zeta_38,Industrial Parts,Supplier_E,Chennai WH,South,2022-10-13,2022-11-06,Air,Net 30,999.0,409,409,732,121,37,5,408591.0,388161.45,In Stock,0,10,24
ORD-001531,SKU-05732,Product_Sigma_47,Industrial Parts,Supplier_F,Bangalore WH,Central,2022-10-13,2022-10-31,Sea,Net 30,4373.25,25,25,892,139,2,20,109331.25,87465.0,Discontinued,3,8,18
ORD-001532,SKU-04714,Product_Zeta_49,Pharmaceuticals,Supplier_I,Bangalore WH,South,2022-10-13,2022-11-10,Air,Net 60,1769.12,131,131,336,32,24,0,231754.72,231754.72,In Stock,4,0,28
ORD-001533,SKU-01529,Product_Beta_7,Electronics,Supplier_B,Mumbai WH,Central,2022-10-13,2022-10-21,Road,Net 60,3616.19,325,325,520,55,15,20,1175261.75,940209.4,In Stock,4,6,8
ORD-001534,SKU-03958,Product_Omega_10,Apparel,Supplier_D,Hyderabad WH,East,2022-10-13,2022-11-06,Road,Net 15,1602.93,102,102,325,89,33,15,163498.86,138974.03,In Stock,6,7,24
ORD-001535,SKU-08904,Product_Sigma_48,Industrial Parts,Supplier_A,Hyderabad WH,North,2022-10-13,2022-11-03,Air,Net 60,4530.5,374,374,171,52,12,15,1694407.0,1440245.95,In Stock,3,13,21
ORD-001536,SKU-04591,Product_Delta_48,Apparel,Supplier_I,Delhi WH,West,2022-10-14,2022-11-01,Rail,Net 30,641.92,282,282,83,124,19,20,181021.44,144817.15,Low Stock,9,1,18
ORD-001537,SKU-07895,Product_Zeta_45,FMCG,Supplier_I,Hyderabad WH,West,2022-10-14,2022-10-27,Air,Net 60,900.81,296,381,841,76,5,10,266639.76,239975.78,In Stock,6,13,13
ORD-001538,SKU-01525,Product_Sigma_1,Pharmaceuticals,Supplier_J,Hyderabad WH,South,2022-10-14,2022-10-22,Road,Net 60,2470.22,294,442,840,74,1,10,726244.68,653620.21,In Stock,7,9,8
ORD-001539,SKU-07477,Product_Gamma_32,Apparel,Supplier_I,Hyderabad WH,North,2022-10-14,2022-10-31,Sea,Immediate,418.87,422,422,523,126,43,5,176763.14,167924.98,In Stock,1,8,17
ORD-001540,SKU-01001,Product_Alpha_7,FMCG,Supplier_D,Kolkata WH,Central,2022-10-15,2022-11-10,Rail,Net 60,987.94,452,452,480,160,9,5,446548.88,424221.44,In Stock,0,11,26
ORD-001541,SKU-01374,Product_Beta_50,FMCG,Supplier_K,Delhi WH,East,2022-10-15,2022-11-10,Rail,Net 15,4719.39,263,263,543,70,39,20,1241199.57,992959.66,In Stock,9,0,26
ORD-001542,SKU-05648,Product_Zeta_34,Furniture,Supplier_A,Chennai WH,South,2022-10-15,2022-11-10,Sea,Immediate,4882.68,478,478,417,111,34,0,2333921.04,2333921.04,In Stock,9,11,26
ORD-001543,SKU-03365,Product_Zeta_42,Electronics,Supplier_F,Kolkata WH,South,2022-10-16,2022-11-08,Air,Net 15,1887.53,414,414,338,72,29,0,781437.42,781437.42,In Stock,0,13,23
ORD-001544,SKU-02525,Product_Sigma_47,FMCG,Supplier_H,Mumbai WH,West,2022-10-16,2022-10-26,Air,Net 60,4617.2,120,120,800,55,2,10,554064.0,498657.6,In Stock,0,14,10
ORD-001545,SKU-02646,Product_Zeta_11,FMCG,Supplier_E,Chennai WH,West,2022-10-16,2022-11-08,Air,Immediate,2728.68,403,403,319,152,19,5,1099658.04,1044675.14,In Stock,8,2,23
ORD-001546,SKU-01013,Product_Gamma_24,Apparel,Supplier_K,Hyderabad WH,North,2022-10-17,2022-11-08,Rail,Net 60,1356.01,231,231,303,138,28,15,313238.31,266252.56,In Stock,3,12,22
ORD-001547,SKU-05599,Product_Gamma_46,Pharmaceuticals,Supplier_I,Delhi WH,Central,2022-10-17,2022-10-19,Air,Net 60,3514.97,291,291,271,44,35,0,1022856.27,1022856.27,In Stock,8,10,2
ORD-001548,SKU-03278,Product_Gamma_13,Industrial Parts,Supplier_I,Bangalore WH,East,2022-10-17,2022-11-16,Rail,Immediate,3297.92,488,488,689,100,40,10,1609384.96,1448446.46,In Stock,6,8,30
ORD-001549,SKU-04155,Product_Kappa_12,Furniture,Supplier_D,Hyderabad WH,Central,2022-10-17,2022-10-30,Road,Net 15,4945.74,161,161,113,56,22,0,796264.14,796264.14,Discontinued,6,0,13
ORD-001550,SKU-09321,Product_Beta_29,Electronics,Supplier_J,Delhi WH,Central,2022-10-17,2022-10-30,Road,Net 30,1332.59,161,161,406,38,4,20,214546.99,171637.59,In Stock,1,3,13
ORD-001551,SKU-04814,Product_Delta_12,Pharmaceuticals,Supplier_J,Bangalore WH,West,2022-10-17,2022-10-31,Road,Net 30,3363.58,78,78,25,54,8,0,262359.24,262359.24,Low Stock,1,9,14
ORD-001552,SKU-04216,Product_Delta_4,Furniture,Supplier_L,Chennai WH,Central,2022-10-18,2022-11-13,Rail,Net 60,269.6,38,38,236,126,1,15,10244.8,8708.08,In Stock,4,5,26
ORD-001553,SKU-09219,Product_Gamma_49,Electronics,Supplier_H,Hyderabad WH,West,2022-10-18,2022-11-09,Road,Net 30,577.09,394,394,309,181,36,0,227373.46,227373.46,In Stock,9,5,22
ORD-001554,SKU-03113,Product_Delta_17,Furniture,Supplier_E,Delhi WH,East,2022-10-18,2022-10-29,Sea,Net 60,29.55,441,441,683,73,7,0,13031.55,13031.55,In Stock,0,13,11
ORD-001555,SKU-05356,Product_Zeta_29,Industrial Parts,Supplier_L,Hyderabad WH,West,2022-10-18,2022-11-05,Sea,Net 30,4997.31,28,28,232,193,25,0,139924.68,139924.68,In Stock,6,3,18
ORD-001556,SKU-06543,Product_Beta_41,Electronics,Supplier_B,Hyderabad WH,South,2022-10-18,2022-10-20,Air,Net 15,4013.35,462,462,548,25,29,0,1854167.7,1854167.7,In Stock,6,9,2
ORD-001557,SKU-05555,Product_Gamma_6,Industrial Parts,Supplier_I,Bangalore WH,Central,2022-10-19,2022-10-20,Air,Immediate,3935.75,100,325,264,148,1,10,393575.0,354217.5,In Stock,7,9,1
ORD-001558,SKU-08062,Product_Sigma_6,Apparel,Supplier_F,Bangalore WH,South,2022-10-19,2022-11-12,Road,Net 15,2553.53,294,294,989,53,18,0,750737.82,750737.82,In Stock,6,14,24
ORD-001559,SKU-04374,Product_Zeta_8,Apparel,Supplier_G,Hyderabad WH,East,2022-10-19,2022-10-28,Rail,Net 60,1507.33,400,400,12,75,4,5,602932.0,572785.4,Low Stock,7,9,9
ORD-001560,SKU-07430,Product_Sigma_5,Industrial Parts,Supplier_D,Hyderabad WH,Central,2022-10-19,2022-10-26,Rail,Net 30,764.81,124,124,495,116,20,0,94836.44,94836.44,In Stock,2,9,7
ORD-001561,SKU-04466,Product_Omega_2,Pharmaceuticals,Supplier_A,Kolkata WH,South,2022-10-19,2022-11-08,Air,Immediate,1430.53,405,445,315,45,8,15,579364.65,492459.95,In Stock,2,0,20
ORD-001562,SKU-04081,Product_Delta_31,Pharmaceuticals,Supplier_C,Kolkata WH,South,2022-10-19,2022-11-16,Air,Net 60,1886.1,92,92,617,189,27,0,173521.2,173521.2,In Stock,7,4,28
ORD-001563,SKU-01629,Product_Kappa_44,Pharmaceuticals,Supplier_H,Chennai WH,Central,2022-10-20,2022-11-14,Road,Net 30,3783.99,255,255,637,110,39,0,964917.45,964917.45,In Stock,8,13,25
ORD-001564,SKU-01269,Product_Beta_1,Industrial Parts,Supplier_F,Mumbai WH,South,2022-10-20,2022-11-17,Rail,Net 30,2702.91,97,97,847,57,35,10,262182.27,235964.04,In Stock,9,4,28
ORD-001565,SKU-06724,Product_Alpha_18,Pharmaceuticals,Supplier_A,Chennai WH,Central,2022-10-20,2022-11-17,Sea,Net 30,396.64,6,6,383,173,25,20,2379.84,1903.87,In Stock,3,2,28
ORD-001566,SKU-06897,Product_Alpha_43,FMCG,Supplier_A,Hyderabad WH,North,2022-10-20,2022-11-04,Road,Net 60,99.96,169,169,641,78,14,15,16893.24,14359.25,In Stock,7,10,15
ORD-001567,SKU-04432,Product_Alpha_7,Electronics,Supplier_A,Mumbai WH,North,2022-10-20,2022-11-16,Air,Net 30,520.64,383,383,990,146,44,15,199405.12,169494.35,Discontinued,0,2,27
ORD-001568,SKU-07276,Product_Delta_34,Pharmaceuticals,Supplier_D,Hyderabad WH,Central,2022-10-20,2022-10-28,Air,Net 15,2058.39,271,271,315,43,40,0,557823.69,557823.69,In Stock,1,3,8
ORD-001569,SKU-06895,Product_Alpha_25,Furniture,Supplier_A,Bangalore WH,South,2022-10-21,2022-11-20,Air,Net 15,4666.63,108,108,255,130,31,15,503996.04,428396.63,In Stock,9,2,30
ORD-001570,SKU-08115,Product_Sigma_32,Pharmaceuticals,Supplier_K,Hyderabad WH,South,2022-10-21,2022-11-11,Air,Net 30,3190.64,387,387,440,40,5,10,1234777.68,1111299.91,In Stock,9,13,21
ORD-001571,SKU-07656,Product_Kappa_49,Apparel,Supplier_F,Hyderabad WH,South,2022-10-21,2022-11-13,Road,Net 60,4011.11,299,299,114,79,17,20,1199321.89,959457.51,In Stock,9,14,23
ORD-001572,SKU-01575,Product_Omega_39,Apparel,Supplier_L,Chennai WH,East,2022-10-21,2022-11-13,Rail,Net 15,2337.21,47,47,298,109,10,0,109848.87,109848.87,In Stock,8,2,23
ORD-001573,SKU-08029,Product_Zeta_22,Electronics,Supplier_G,Chennai WH,South,2022-10-21,2022-11-11,Rail,Net 15,1814.71,99,99,914,167,43,20,179656.29,143725.03,In Stock,1,2,21
ORD-001574,SKU-07099,Product_Omega_44,Electronics,Supplier_K,Mumbai WH,North,2022-10-21,2022-11-02,Sea,Net 15,550.92,14,14,123,25,16,5,7712.88,7327.24,In Stock,1,6,12
ORD-001575,SKU-04192,Product_Omega_21,FMCG,Supplier_G,Hyderabad WH,West,2022-10-21,2022-11-15,Air,Net 15,4380.91,194,194,255,29,4,10,849896.54,764906.89,In Stock,7,8,25
ORD-001576,SKU-04178,Product_Delta_24,Electronics,Supplier_B,Delhi WH,Central,2022-10-22,2022-11-10,Air,Net 60,3917.97,157,157,650,159,5,5,615121.29,584365.23,In Stock,4,10,19
ORD-001577,SKU-07052,Product_Zeta_25,Electronics,Supplier_J,Mumbai WH,Central,2022-10-22,2022-11-09,Rail,Net 15,848.91,388,388,717,116,42,5,329377.08,312908.23,In Stock,4,14,18
ORD-001578,SKU-03734,Product_Alpha_23,Industrial Parts,Supplier_J,Delhi WH,East,2022-10-22,2022-11-15,Air,Immediate,2566.18,154,154,46,169,41,5,395191.72,375432.13,Low Stock,5,12,24
ORD-001579,SKU-07116,Product_Omega_7,FMCG,Supplier_F,Kolkata WH,West,2022-10-22,2022-11-11,Sea,Net 15,2442.0,115,115,728,99,20,0,280830.0,280830.0,In Stock,7,0,20
ORD-001580,SKU-04568,Product_Alpha_30,Pharmaceuticals,Supplier_K,Chennai WH,Central,2022-10-22,2022-10-29,Air,Net 60,3129.21,396,396,830,36,6,10,1239167.16,1115250.44,In Stock,7,7,7
ORD-001581,SKU-03203,Product_Zeta_47,Electronics,Supplier_D,Chennai WH,East,2022-10-22,2022-11-16,Rail,Net 30,4731.47,258,258,902,157,11,10,1220719.26,1098647.33,In Stock,8,9,25
ORD-001582,SKU-02390,Product_Gamma_2,Pharmaceuticals,Supplier_A,Delhi WH,West,2022-10-22,2022-11-15,Air,Net 60,2903.06,145,145,462,159,17,10,420943.7,378849.33,In Stock,9,11,24
ORD-001583,SKU-02742,Product_Beta_34,Pharmaceuticals,Supplier_F,Mumbai WH,West,2022-10-23,2022-10-30,Road,Net 60,2705.68,291,291,349,102,41,0,787352.88,787352.88,In Stock,2,0,7
ORD-001584,SKU-02925,Product_Sigma_45,Furniture,Supplier_G,Mumbai WH,West,2022-10-23,2022-11-02,Sea,Net 15,261.11,10,10,122,59,3,20,2611.1,2088.88,In Stock,8,8,10
ORD-001585,SKU-01619,Product_Delta_24,Electronics,Supplier_E,Hyderabad WH,West,2022-10-23,2022-11-07,Rail,Immediate,323.91,368,400,30,170,16,10,119198.88,107278.99,Low Stock,2,12,15
ORD-001586,SKU-02274,Product_Kappa_40,FMCG,Supplier_B,Chennai WH,Central,2022-10-23,2022-10-29,Air,Immediate,944.86,214,214,983,187,36,0,202200.04,202200.04,In Stock,0,7,6
ORD-001587,SKU-01956,Product_Kappa_33,Furniture,Supplier_I,Kolkata WH,North,2022-10-23,2022-11-14,Rail,Immediate,172.03,233,233,54,93,26,10,40082.99,36074.69,Low Stock,4,14,22
ORD-001588,SKU-02939,Product_Zeta_43,Furniture,Supplier_E,Delhi WH,Central,2022-10-23,2022-10-26,Rail,Net 30,3719.33,171,171,152,93,24,0,636005.43,636005.43,Discontinued,6,5,3
ORD-001589,SKU-04953,Product_Delta_1,FMCG,Supplier_J,Mumbai WH,West,2022-10-23,2022-10-29,Air,Net 60,3619.42,21,21,455,69,34,0,76007.82,76007.82,In Stock,2,5,6
ORD-001590,SKU-01968,Product_Omega_2,Furniture,Supplier_D,Delhi WH,East,2022-10-23,2022-10-29,Air,Net 60,688.92,15,15,285,29,20,5,10333.8,9817.11,In Stock,8,10,6
ORD-001591,SKU-01281,Product_Omega_3,Apparel,Supplier_H,Kolkata WH,East,2022-10-24,2022-11-17,Road,Net 15,4182.03,419,419,35,122,17,5,1752270.57,1664657.04,Low Stock,0,9,24
ORD-001592,SKU-07262,Product_Omega_44,Pharmaceuticals,Supplier_I,Kolkata WH,Central,2022-10-24,2022-11-10,Sea,Net 30,782.38,368,368,817,113,20,0,287915.84,287915.84,In Stock,5,6,17
ORD-001593,SKU-02058,Product_Kappa_15,Industrial Parts,Supplier_K,Hyderabad WH,South,2022-10-24,2022-10-28,Sea,Net 60,1512.87,126,126,909,151,16,0,190621.62,190621.62,In Stock,5,7,4
ORD-001594,SKU-05293,Product_Kappa_26,Industrial Parts,Supplier_E,Delhi WH,West,2022-10-24,2022-11-06,Air,Immediate,1252.39,341,341,796,148,4,20,427064.99,341651.99,In Stock,7,12,13
ORD-001595,SKU-06178,Product_Beta_23,Apparel,Supplier_G,Kolkata WH,East,2022-10-24,2022-10-26,Sea,Net 30,1867.81,341,341,922,62,18,0,636923.21,636923.21,In Stock,2,6,2
ORD-001596,SKU-07980,Product_Zeta_31,Pharmaceuticals,Supplier_H,Bangalore WH,East,2022-10-24,2022-11-07,Sea,Net 60,1280.77,213,213,884,102,36,0,272804.01,272804.01,In Stock,4,14,14
ORD-001597,SKU-02229,Product_Beta_47,Apparel,Supplier_J,Kolkata WH,Central,2022-10-24,2022-11-02,Air,Net 15,2449.87,188,188,255,152,35,20,460575.56,368460.45,In Stock,9,12,9
ORD-001598,SKU-05585,Product_Zeta_19,Industrial Parts,Supplier_A,Delhi WH,East,2022-10-25,2022-11-12,Sea,Immediate,2042.97,172,172,177,123,30,0,351390.84,351390.84,In Stock,4,0,18
ORD-001599,SKU-09467,Product_Delta_46,Furniture,Supplier_I,Hyderabad WH,Central,2022-10-25,2022-11-03,Air,Net 60,4932.98,480,480,547,53,18,10,2367830.4,2131047.36,In Stock,7,9,9
ORD-001600,SKU-03740,Product_Gamma_34,Apparel,Supplier_H,Hyderabad WH,West,2022-10-25,2022-10-30,Air,Immediate,289.07,247,247,253,43,21,0,71400.29,71400.29,In Stock,6,14,5
ORD-001601,SKU-03289,Product_Alpha_9,Pharmaceuticals,Supplier_L,Delhi WH,East,2022-10-26,2022-11-01,Rail,Net 60,719.49,5,5,507,161,32,5,3597.45,3417.58,In Stock,2,12,6
ORD-001602,SKU-02239,Product_Kappa_6,Furniture,Supplier_A,Mumbai WH,South,2022-10-26,2022-11-14,Road,Net 30,273.6,231,231,673,60,5,0,63201.6,63201.6,In Stock,6,13,19
ORD-001603,SKU-06370,Product_Sigma_44,Electronics,Supplier_K,Hyderabad WH,North,2022-10-26,2022-11-23,Road,Net 60,3132.95,201,201,20,189,41,20,629722.95,503778.36,Low Stock,9,3,28
ORD-001604,SKU-01125,Product_Kappa_11,Industrial Parts,Supplier_B,Kolkata WH,South,2022-10-26,2022-11-04,Road,Net 60,282.0,373,373,805,32,23,5,105186.0,99926.7,In Stock,7,14,9
ORD-001605,SKU-08473,Product_Kappa_8,FMCG,Supplier_I,Hyderabad WH,East,2022-10-26,2022-10-27,Rail,Immediate,4183.83,402,402,74,176,30,5,1681899.66,1597804.68,Low Stock,4,3,1
ORD-001606,SKU-06342,Product_Kappa_43,Apparel,Supplier_H,Hyderabad WH,South,2022-10-26,2022-11-06,Air,Immediate,2564.57,149,149,992,193,27,20,382120.93,305696.74,In Stock,4,12,11
ORD-001607,SKU-08351,Product_Delta_16,Apparel,Supplier_C,Kolkata WH,North,2022-10-26,2022-11-10,Sea,Net 60,2639.77,72,164,718,181,15,20,190063.44,152050.75,In Stock,0,8,15
ORD-001608,SKU-07638,Product_Delta_11,Furniture,Supplier_G,Chennai WH,West,2022-10-26,2022-11-18,Air,Net 15,2812.36,492,492,459,151,41,0,1383681.12,1383681.12,Discontinued,7,14,23
ORD-001609,SKU-07570,Product_Beta_7,Electronics,Supplier_K,Kolkata WH,East,2022-10-27,2022-11-26,Sea,Immediate,862.36,226,226,983,47,14,15,194893.36,165659.36,In Stock,5,11,30
ORD-001610,SKU-04249,Product_Zeta_46,Apparel,Supplier_A,Delhi WH,East,2022-10-27,2022-11-01,Air,Net 15,996.47,74,23,177,102,21,0,73738.78,73738.78,In Stock,5,8,5
