TransactionID,CustomerID,TransactionDate,TransactionTime,TransactionType,MerchantCategory,Amount(INR),CardType,IsInternational,CustomerAge,AccountAgeDays,PreviousTransactions,DailyTransactionCount,TransactionHour,DistanceFromHome(km),Bank,DeviceUsed,FailedAttemptsLast24h,IsNewDevice,TimeSinceLastTransaction(min),IsFraud
TXN100592,CUST6171,2023-03-15,00:20:09,POS Terminal,Jewellery,38684.4,RuPay,0,73,857,91,14,0,472.7,Kotak,Tablet,0,0,1430,1
TXN100593,CUST5488,2023-12-23,18:25:22,Mobile Payment,Electronics,25934.38,Discover,0,19,2950,156,8,18,370.4,HSBC,Tablet,0,0,431,0
TXN100594,CUST2538,2021-06-07,07:01:22,POS Terminal,Entertainment,10170.85,Visa,0,30,1465,300,3,7,53.7,SBI,Tablet,0,0,102,0
TXN100595,CUST3133,2023-09-23,10:29:02,Online Purchase,Luxury,21920.69,Visa,0,49,2569,278,4,10,466.2,HSBC,ATM,0,1,357,1
TXN100596,CUST7254,2023-03-13,04:11:54,ATM Withdrawal,Fuel,15713.92,Mastercard,0,27,940,52,20,4,116.6,HDFC,Tablet,0,0,572,0
TXN100597,CUST3597,2023-02-21,17:47:29,Mobile Payment,Groceries,5865.88,Discover,0,33,271,494,7,17,67.0,Barclays,POS Machine,2,0,823,0
TXN100598,CUST1490,2022-05-01,23:07:41,Bank Transfer,Electronics,3557.99,Amex,0,26,3196,260,5,23,392.3,PNB,Web Browser,3,1,1333,1
TXN100599,CUST2698,2021-11-17,12:01:12,ATM Withdrawal,Clothing,5582.51,Amex,1,37,301,33,20,12,482.9,HDFC,ATM,0,0,564,0
TXN100600,CUST2727,2024-10-20,03:21:49,Contactless Payment,Fuel,8360.5,RuPay,0,22,439,56,20,3,461.7,Barclays,ATM,0,0,6,0
TXN100601,CUST5175,2024-01-18,09:56:07,ATM Withdrawal,Electronics,13115.09,Amex,0,26,3476,383,13,9,342.1,Yes Bank,Mobile App,0,0,147,0
TXN100602,CUST8964,2024-07-11,08:16:03,Online Purchase,Luxury,46924.06,Mastercard,0,33,3492,173,10,8,103.4,Axis,ATM,2,1,419,1
TXN100603,CUST8813,2022-02-15,03:18:05,ATM Withdrawal,Jewellery,5625.04,RuPay,0,21,3128,56,10,3,361.5,Yes Bank,Web Browser,1,0,1200,0
TXN100604,CUST4015,2023-04-07,18:19:29,Contactless Payment,Pharmacy,2651.33,RuPay,0,67,1195,455,15,18,315.8,Axis,ATM,0,0,1310,0
TXN100605,CUST7244,2022-06-09,19:16:57,POS Terminal,Pharmacy,4456.42,Mastercard,0,67,1157,341,16,19,62.8,ICICI,Tablet,0,1,1051,0
TXN100606,CUST5183,2021-02-24,07:09:11,Mobile Payment,Restaurant,9457.32,Discover,0,,1212,411,20,7,55.3,ICICI,Mobile App,3,0,868,1
TXN100607,CUST7415,2023-12-05,19:50:05,ATM Withdrawal,Entertainment,1688.3,Visa,0,63,2322,199,8,19,273.8,Barclays,ATM,0,0,337,0
TXN100608,CUST7028,2023-02-02,14:16:19,Contactless Payment,Clothing,6994.66,Discover,1,54,620,455,15,14,422.7,HDFC,ATM,,0,1233,0
TXN100609,CUST5057,2022-02-02,09:21:12,Mobile Payment,Electronics,38683.13,RuPay,0,19,1289,165,12,9,291.1,SBI,Mobile App,4,0,620,1
TXN100610,CUST3520,2022-12-26,06:14:39,Mobile Payment,Jewellery,28421.39,RuPay,0,29,2098,409,13,6,275.0,Barclays,POS Machine,0,1,28,1
TXN100611,CUST9784,2022-11-04,04:12:06,ATM Withdrawal,Entertainment,2036.56,Mastercard,0,66,1791,200,7,4,350.8,PNB,ATM,0,0,1202,0
TXN100612,CUST5435,2023-11-12,06:21:35,POS Terminal,Travel,53901.63,Visa,1,43,1489,226,12,6,236.2,ICICI,Mobile App,0,1,1054,1
TXN100613,CUST4460,2022-11-23,23:11:39,Bank Transfer,Restaurant,4083.11,Amex,0,34,3438,103,11,23,146.5,Axis,Web Browser,1,0,120,0
TXN100614,CUST4297,2021-06-22,20:29:33,Bank Transfer,Pharmacy,7731.71,Visa,0,33,839,33,6,20,363.5,HDFC,Web Browser,0,0,492,0
TXN100615,CUST1368,2024-01-06,03:23:19,Online Purchase,Pharmacy,167143.98,Amex,0,37,2751,29,13,3,330.7,HSBC,Tablet,5,0,535,1
TXN100616,CUST4635,2022-08-05,12:19:26,POS Terminal,Pharmacy,8353.52,Mastercard,1,40,1224,337,17,12,383.2,Kotak,Web Browser,2,0,1139,1
TXN100617,CUST3394,2022-06-04,02:26:28,Contactless Payment,Travel,62713.85,Amex,0,43,2553,390,20,2,321.4,PNB,Web Browser,3,1,190,1
TXN100618,CUST8931,2021-01-08,19:50:10,Mobile Payment,Entertainment,7061.35,Discover,0,49,1550,16,4,19,302.4,Barclays,POS Machine,1,0,482,0
TXN100619,CUST5155,2022-01-18,06:27:11,ATM Withdrawal,Travel,59660.32,Discover,1,53,3296,215,4,6,343.2,,Tablet,4,0,266,1
TXN100620,CUST5075,2023-10-07,18:03:48,Bank Transfer,Entertainment,5953.58,RuPay,1,39,681,160,1,18,278.9,Yes Bank,ATM,3,0,1438,1
TXN100621,CUST5288,2023-12-02,14:40:35,Contactless Payment,Jewellery,2231.68,RuPay,0,38,3186,235,11,14,365.4,HSBC,ATM,0,0,848,0
TXN100622,CUST8396,2021-12-26,03:15:22,Contactless Payment,Jewellery,508.21,Amex,0,,2304,301,9,3,387.1,Yes Bank,ATM,0,0,57,0
TXN100623,CUST4033,2024-07-25,08:34:01,Bank Transfer,Fuel,42496.14,Amex,0,24,187,329,16,8,495.5,Citibank,Web Browser,0,1,237,0
TXN100624,CUST9274,2024-03-15,20:00:00,Mobile Payment,Fuel,8220.93,Mastercard,1,31,43,481,9,20,19.3,SBI,Mobile App,1,0,640,0
TXN100625,CUST8859,2022-12-09,03:53:12,Bank Transfer,Luxury,35303.48,Visa,0,56,1822,127,4,3,400.6,PNB,POS Machine,0,1,1098,1
TXN100626,CUST2306,2024-03-03,23:50:07,ATM Withdrawal,Clothing,40447.52,Visa,0,74,1021,102,16,23,407.0,Kotak,POS Machine,1,1,330,1
TXN100627,CUST4311,2022-08-11,15:02:11,Contactless Payment,Luxury,1230.83,Discover,0,27,3055,398,3,15,39.8,Barclays,Web Browser,0,1,1055,0
TXN100628,CUST8603,2023-10-11,20:03:14,ATM Withdrawal,Clothing,14222.67,Visa,0,63,1982,183,3,20,36.6,Citibank,Web Browser,0,1,1426,0
TXN100629,CUST1600,2023-09-13,20:00:57,Contactless Payment,Jewellery,30676.17,RuPay,0,55,559,466,6,20,263.2,PNB,,0,0,593,0
TXN100630,CUST5986,2022-06-03,15:59:57,ATM Withdrawal,Fuel,42707.09,Amex,0,39,2022,289,14,15,489.1,SBI,Web Browser,2,0,1048,1
TXN100631,CUST2792,2023-03-12,02:35:15,Bank Transfer,Electronics,130308.68,Visa,0,72,1859,466,18,2,388.0,Kotak,ATM,3,0,699,1
TXN100632,CUST5382,2021-05-02,00:09:22,ATM Withdrawal,Luxury,24525.9,Mastercard,0,70,3529,343,14,0,185.2,SBI,POS Machine,2,0,440,1
TXN100633,CUST4928,2022-08-21,18:59:58,POS Terminal,Fuel,8474.36,RuPay,0,49,2836,205,1,18,323.3,Axis,Web Browser,0,0,94,0
TXN100634,CUST9439,2024-05-09,04:55:00,POS Terminal,Restaurant,9621.92,Visa,0,42,51,198,8,4,447.0,Yes Bank,Tablet,0,0,362,0
TXN100635,CUST2300,2024-04-24,22:15:14,ATM Withdrawal,Clothing,12998.85,Mastercard,0,71,554,259,13,22,13.2,PNB,ATM,0,0,430,0
TXN100636,CUST2384,2023-11-17,19:41:07,Bank Transfer,Travel,1754.04,Discover,1,26,2131,159,14,19,261.6,ICICI,Tablet,0,0,698,0
TXN100637,CUST3168,2023-04-16,15:04:41,Contactless Payment,Luxury,13117.39,RuPay,0,23,528,316,13,15,320.8,PNB,Tablet,0,0,427,0
TXN100638,CUST1433,2024-05-09,09:01:25,Online Purchase,Jewellery,3437.11,RuPay,0,30,2379,208,18,9,83.3,Barclays,Mobile App,,0,1277,0
TXN100639,CUST5788,2023-06-10,16:30:55,ATM Withdrawal,Clothing,7251.11,Discover,0,71,235,355,20,16,98.2,,Mobile App,0,0,1304,0
TXN100640,CUST8173,2023-07-19,13:09:34,Mobile Payment,Entertainment,11242.89,Discover,0,74,2739,438,7,13,302.0,HDFC,POS Machine,0,0,960,0
TXN100641,CUST5483,2024-06-05,16:32:45,POS Terminal,Pharmacy,2984.12,Amex,0,46,2692,220,15,16,203.7,Yes Bank,Tablet,0,0,352,0
TXN100642,CUST3472,2022-05-14,15:55:04,Bank Transfer,Electronics,108285.92,Visa,1,51,2717,114,13,15,169.8,Citibank,,1,1,549,1
TXN100643,CUST3717,2022-11-10,21:39:47,ATM Withdrawal,Luxury,6098.39,Mastercard,1,24,1675,15,15,21,223.4,ICICI,Tablet,1,0,658,0
TXN100644,CUST9948,2021-10-25,08:07:56,Contactless Payment,Travel,2883.7,Amex,1,49,3048,108,18,8,192.4,SBI,Tablet,1,0,213,0
TXN100645,CUST3677,2024-09-20,13:58:50,ATM Withdrawal,Electronics,39932.34,Visa,1,72,1391,381,2,13,5.5,HDFC,ATM,0,0,1397,0
TXN100646,CUST5060,2024-10-26,06:39:31,ATM Withdrawal,Luxury,40276.57,RuPay,0,,935,266,13,6,249.6,Axis,ATM,0,0,1405,0
TXN100647,CUST2052,2024-11-24,07:21:33,POS Terminal,Jewellery,9313.85,Visa,0,65,3033,259,12,7,193.4,ICICI,Tablet,0,0,,0
TXN100648,CUST2806,2024-08-02,23:38:13,POS Terminal,Travel,47214.07,RuPay,0,75,365,62,7,23,177.4,,POS Machine,0,0,621,0
TXN100649,CUST8615,2023-10-27,05:09:02,ATM Withdrawal,Pharmacy,12770.96,Amex,0,56,953,416,11,5,486.9,Yes Bank,Mobile App,0,0,790,0
TXN100650,CUST3601,2021-06-28,06:54:01,POS Terminal,Electronics,4503.41,Amex,0,50,97,471,12,6,253.3,Yes Bank,Mobile App,0,0,388,0
TXN100651,CUST6540,2023-08-08,03:07:23,Online Purchase,Pharmacy,4670.86,Discover,0,41,1921,311,15,3,169.4,Barclays,Web Browser,,0,888,0
TXN100652,CUST7193,2022-06-04,03:38:23,Contactless Payment,Fuel,25945.86,RuPay,0,73,278,337,3,3,363.3,Barclays,Tablet,1,1,226,0
TXN100653,CUST3499,2021-12-23,13:52:21,ATM Withdrawal,Luxury,7692.87,Discover,0,52,2860,64,6,13,484.6,HDFC,Mobile App,0,0,224,0
TXN100654,CUST8608,2022-06-02,20:58:57,Bank Transfer,Electronics,2888.07,Discover,0,75,1192,238,10,20,59.1,SBI,POS Machine,1,0,282,0
TXN100655,CUST1433,2023-12-11,23:04:13,Bank Transfer,Luxury,10146.57,Amex,0,59,2142,437,3,23,499.1,Kotak,ATM,0,0,696,0
TXN100656,CUST1543,2024-06-21,05:38:43,Mobile Payment,Pharmacy,14347.92,Mastercard,1,58,37,208,13,5,103.7,SBI,Mobile App,0,0,1331,0
TXN100657,CUST5786,2023-03-19,13:28:43,Mobile Payment,Restaurant,49401.46,RuPay,1,70,878,25,16,13,305.2,Yes Bank,Tablet,1,1,202,1
TXN100658,CUST2770,2023-10-11,23:40:49,ATM Withdrawal,Groceries,37072.29,Discover,1,34,607,465,5,23,34.6,PNB,Tablet,2,0,308,1
TXN100659,CUST2910,2022-03-13,13:40:50,Mobile Payment,Restaurant,35051.98,Visa,0,64,3386,136,20,13,113.9,Yes Bank,Tablet,1,0,500,0
TXN100660,CUST9911,2024-03-06,07:56:42,Online Purchase,Clothing,9697.1,Amex,1,42,1754,288,7,7,16.3,Kotak,ATM,0,0,1189,0
TXN100661,CUST7322,2022-08-17,22:23:30,Online Purchase,Luxury,20388.4,Visa,0,68,1320,380,4,22,410.6,Axis,Web Browser,1,0,259,0
TXN100662,CUST6421,2022-10-26,23:46:22,ATM Withdrawal,Clothing,35830.71,Visa,0,54,1344,490,20,23,271.2,HDFC,ATM,0,0,110,1
TXN100663,CUST4021,2024-01-05,12:41:20,Mobile Payment,Travel,1632.02,Amex,0,63,242,214,8,12,132.5,Axis,Web Browser,0,0,554,0
TXN100664,CUST4072,2021-03-18,16:13:33,Contactless Payment,Electronics,10846.79,Discover,0,25,3596,1,11,16,174.4,Axis,Mobile App,0,0,518,0
TXN100665,CUST2374,2024-08-02,03:17:37,Mobile Payment,Travel,79.6,Mastercard,1,46,2445,247,3,3,482.7,HSBC,ATM,0,0,508,0
TXN100666,CUST6178,2021-11-20,14:28:59,Mobile Payment,Groceries,2840.82,Visa,0,63,31,134,20,14,135.2,HDFC,POS Machine,0,0,33,0
TXN100667,CUST6184,2022-08-09,12:31:40,ATM Withdrawal,Entertainment,18879.17,Visa,0,74,2352,128,5,12,,HDFC,Mobile App,0,0,1115,1
TXN100668,CUST4463,2024-09-26,06:09:16,Bank Transfer,Groceries,28557.47,Visa,0,35,464,475,8,6,66.8,HSBC,Mobile App,0,0,1425,0
TXN100669,CUST4832,2024-02-02,18:10:09,Mobile Payment,Luxury,1855.7,RuPay,0,35,2915,336,15,18,403.6,Axis,Tablet,1,0,1127,0
TXN100670,CUST1223,2021-04-10,00:12:27,ATM Withdrawal,Electronics,45144.54,Discover,0,65,1167,189,18,0,298.8,HDFC,Tablet,0,0,309,1
TXN100671,CUST4862,2023-01-10,18:45:22,ATM Withdrawal,Jewellery,19386.79,Visa,0,41,2462,53,13,18,291.9,HSBC,POS Machine,0,0,842,0
TXN100672,CUST9808,2021-07-26,04:08:33,Bank Transfer,Entertainment,13833.69,Discover,0,29,3114,39,5,4,491.5,Citibank,Tablet,0,0,1369,0
TXN100673,CUST6416,2021-12-07,08:31:58,Bank Transfer,Groceries,11549.89,Visa,0,28,455,186,3,8,54.6,PNB,Tablet,0,1,959,0
TXN100674,CUST1286,2022-06-05,13:32:30,ATM Withdrawal,Luxury,13380.51,Discover,0,65,1804,75,7,13,410.4,Barclays,POS Machine,,0,452,0
TXN100675,CUST9179,2022-11-03,15:42:09,Online Purchase,Entertainment,62990.87,Amex,0,46,2203,360,7,15,319.2,Citibank,ATM,0,0,584,0
TXN100676,CUST6174,2024-11-20,08:17:09,Bank Transfer,Electronics,1538.52,RuPay,0,25,1438,139,7,8,84.9,HSBC,Mobile App,0,0,1192,0
TXN100677,CUST9771,2022-06-03,21:32:03,Mobile Payment,Jewellery,35813.47,Amex,0,54,3210,13,14,21,127.6,ICICI,POS Machine,0,1,637,1
TXN100678,CUST3370,2022-01-11,03:59:56,Online Purchase,Groceries,8713.62,Visa,0,34,1929,369,3,3,337.8,ICICI,ATM,0,0,1287,0
TXN100679,CUST7998,2021-05-14,19:14:44,Online Purchase,Clothing,34972.59,Visa,1,58,3507,132,14,19,240.6,Barclays,Web Browser,0,0,629,1
TXN100680,CUST7981,2024-04-18,09:23:21,Online Purchase,Jewellery,26744.71,RuPay,0,57,273,234,14,9,4.5,Yes Bank,Tablet,0,0,1269,0
TXN100681,CUST9358,2023-11-10,22:38:34,Mobile Payment,Entertainment,714.68,Mastercard,0,31,3453,346,8,22,111.0,PNB,Web Browser,1,0,1031,0
TXN100682,CUST1994,2021-08-16,23:17:33,POS Terminal,Groceries,52442.46,Visa,0,59,1044,438,18,23,211.3,Kotak,Web Browser,1,0,,1
TXN100683,CUST2797,2022-04-26,11:08:28,Bank Transfer,Pharmacy,59163.91,Discover,0,44,1279,99,19,11,165.0,SBI,Mobile App,2,1,1317,1
TXN100684,CUST5080,2024-05-02,17:29:00,POS Terminal,Pharmacy,4646.17,RuPay,0,36,1723,321,19,17,22.2,Yes Bank,ATM,0,0,726,0
TXN100685,CUST3381,2023-05-14,13:54:01,Mobile Payment,Restaurant,4408.8,Discover,0,34,2954,316,19,13,152.7,PNB,Mobile App,0,1,1071,0
TXN100686,CUST2907,2024-02-17,20:20:58,Contactless Payment,Jewellery,19747.94,Amex,0,21,2078,293,1,20,459.5,Kotak,POS Machine,0,0,702,0
TXN100687,CUST9329,2024-04-19,07:29:24,Bank Transfer,Restaurant,17940.76,Mastercard,0,31,2303,37,17,7,157.9,Citibank,POS Machine,0,0,1090,0
TXN100688,CUST4894,2023-03-26,15:59:31,POS Terminal,Pharmacy,6027.63,RuPay,0,55,3067,292,17,15,464.3,Yes Bank,ATM,0,0,125,0
TXN100689,CUST7892,2024-06-15,23:13:02,Mobile Payment,Jewellery,25365.83,Discover,0,38,600,446,20,23,362.7,PNB,Tablet,0,0,31,1
TXN100690,CUST4293,2024-06-22,02:52:24,POS Terminal,Fuel,11386.01,RuPay,0,53,3199,423,12,2,353.5,Kotak,Web Browser,0,0,92,0
TXN100691,CUST7812,2023-06-26,06:30:00,Online Purchase,Restaurant,389.45,Discover,0,53,1085,240,8,6,172.1,HDFC,Tablet,0,1,656,0
TXN100692,CUST3455,2024-02-05,11:54:23,Mobile Payment,Travel,19356.9,Visa,0,34,2535,400,1,11,359.3,PNB,ATM,0,0,408,0
TXN100693,CUST7335,2023-05-10,04:49:35,Online Purchase,Entertainment,42335.58,RuPay,0,22,580,106,17,4,169.2,Barclays,Tablet,0,0,1341,0
TXN100694,CUST5639,2022-07-23,12:39:48,Mobile Payment,Jewellery,15442.62,RuPay,0,46,1290,44,19,12,338.1,HDFC,ATM,1,0,48,0
TXN100695,CUST4361,2022-10-24,07:23:23,Contactless Payment,Restaurant,3302.29,Discover,0,38,571,280,10,7,443.3,HDFC,Mobile App,0,0,958,0
TXN100696,CUST8828,2023-11-19,20:09:36,Mobile Payment,Restaurant,25309.74,Discover,1,19,3343,454,3,20,14.5,PNB,,0,0,720,0
TXN100697,CUST3196,2021-06-16,13:41:57,Contactless Payment,Pharmacy,9838.56,Mastercard,1,58,1687,67,8,13,237.9,Yes Bank,ATM,0,0,276,0
TXN100698,CUST7653,2021-03-12,09:26:47,Bank Transfer,Groceries,3002.72,RuPay,1,36,1742,183,5,9,274.4,HSBC,Tablet,1,0,1076,0
TXN100699,CUST8866,2024-07-19,07:18:26,Bank Transfer,Electronics,2583.42,RuPay,0,56,1079,174,1,7,361.8,Yes Bank,Mobile App,0,0,138,0
TXN100700,CUST4455,2022-01-11,18:36:26,ATM Withdrawal,Groceries,13359.52,Mastercard,0,27,1451,37,8,18,52.0,HSBC,Mobile App,0,0,,0
TXN100701,CUST4846,2022-02-03,01:15:05,Online Purchase,Restaurant,2930.96,Visa,0,56,2504,466,5,1,473.2,Axis,Web Browser,1,0,329,0
TXN100702,CUST2397,2023-12-24,05:47:50,ATM Withdrawal,Travel,3319.56,Amex,0,39,3273,403,16,5,432.9,Yes Bank,Tablet,0,0,538,0
TXN100703,CUST7235,2022-06-11,10:44:14,Bank Transfer,Jewellery,65091.73,RuPay,0,45,1664,14,16,10,164.6,Barclays,POS Machine,0,1,412,1
TXN100704,CUST5880,2023-02-12,01:08:15,Mobile Payment,Luxury,30773.37,Amex,1,59,1912,406,5,1,97.8,Yes Bank,ATM,0,0,415,0
TXN100705,CUST8641,2022-07-28,08:42:32,ATM Withdrawal,Groceries,4256.1,RuPay,0,33,3328,247,9,8,78.4,PNB,Mobile App,0,0,447,0
TXN100706,CUST2985,2024-01-24,16:18:48,ATM Withdrawal,Jewellery,13603.57,RuPay,0,37,3342,216,3,16,192.9,HDFC,POS Machine,0,0,488,0
TXN100707,CUST3888,2023-05-26,16:57:34,Online Purchase,Pharmacy,88862.51,Discover,1,36,3315,20,10,16,41.3,HSBC,ATM,0,0,,0
TXN100708,CUST7483,2024-11-11,09:07:14,POS Terminal,Restaurant,5976.45,Visa,0,57,3544,47,8,9,35.1,Axis,Mobile App,4,0,787,0
TXN100709,CUST8016,2022-06-15,22:06:30,ATM Withdrawal,Clothing,3964.04,RuPay,0,18,1012,149,8,22,492.3,Kotak,Web Browser,1,0,1347,0
TXN100710,CUST7395,2023-03-25,06:10:36,POS Terminal,Electronics,58119.14,Discover,0,71,3261,178,13,6,2.4,Citibank,Web Browser,4,0,1214,1
TXN100711,CUST8473,2023-05-07,20:27:41,POS Terminal,Travel,1610.68,RuPay,0,70,1827,36,10,20,,PNB,POS Machine,0,0,1350,0
TXN100712,CUST8034,2024-08-25,06:44:19,Online Purchase,Pharmacy,14632.58,Amex,0,74,2320,455,15,6,291.4,HSBC,Mobile App,0,0,772,0
TXN100713,CUST3825,2024-07-13,13:45:41,Mobile Payment,Entertainment,12356.18,Visa,1,52,1274,113,18,13,335.9,PNB,Mobile App,0,1,1025,1
TXN100714,CUST4951,2021-09-23,10:38:55,ATM Withdrawal,Travel,1009.17,Visa,0,73,611,393,1,10,225.4,ICICI,Tablet,0,1,58,0
TXN100715,CUST9104,2024-05-09,17:18:52,Contactless Payment,Jewellery,38347.64,Visa,0,56,2133,177,20,17,463.3,Axis,Tablet,2,0,314,1
TXN100716,CUST3388,2024-01-14,02:11:11,Bank Transfer,Entertainment,55934.52,Amex,1,75,2944,309,6,2,248.4,Citibank,Web Browser,0,0,1001,1
TXN100717,CUST3962,2024-11-06,14:11:46,Online Purchase,Luxury,2349.81,RuPay,0,25,2015,385,2,14,134.8,HSBC,ATM,0,0,341,0
TXN100718,CUST5807,2021-12-05,23:23:54,POS Terminal,Fuel,49732.62,Mastercard,1,56,1936,108,4,23,310.2,SBI,POS Machine,3,1,1326,0
TXN100719,CUST3042,2023-10-10,13:23:05,Contactless Payment,Electronics,53724.22,Discover,1,55,2871,319,16,13,126.6,Barclays,ATM,0,0,1184,1
TXN100720,CUST9552,2024-01-25,05:55:24,POS Terminal,Jewellery,4964.76,RuPay,0,26,863,281,20,5,22.4,Barclays,Tablet,0,0,669,0
TXN100721,CUST1238,2022-08-08,08:35:40,ATM Withdrawal,Electronics,48100.64,Amex,0,32,1599,367,16,8,,Axis,Web Browser,0,0,355,1
TXN100722,CUST2465,2023-10-09,19:22:12,ATM Withdrawal,Jewellery,41981.76,Mastercard,0,74,2795,363,14,19,352.0,Yes Bank,Web Browser,0,0,,1
TXN100723,CUST2231,2023-05-28,09:54:41,ATM Withdrawal,Restaurant,3743.47,Visa,0,32,49,350,20,9,420.4,Kotak,Tablet,0,0,1015,0
TXN100724,CUST1166,2024-11-02,20:31:05,Bank Transfer,Fuel,22185.77,Discover,0,33,1375,197,18,20,107.0,PNB,Tablet,4,1,918,1
TXN100725,CUST7212,2023-06-24,19:06:44,Bank Transfer,Groceries,14923.95,Mastercard,1,24,2001,492,16,19,132.7,Yes Bank,Mobile App,3,0,903,1
TXN100726,CUST9721,2022-12-09,09:00:42,Contactless Payment,Pharmacy,1388.83,RuPay,0,18,2289,23,9,9,283.4,HSBC,Mobile App,0,0,780,0
TXN100727,CUST9621,2022-11-01,09:53:47,ATM Withdrawal,Entertainment,20554.13,Discover,0,20,1761,79,13,9,78.7,Citibank,Mobile App,1,0,1171,0
TXN100728,CUST6728,2022-04-09,10:10:22,Contactless Payment,Travel,1392.83,Discover,0,65,635,356,14,10,371.9,ICICI,Mobile App,3,1,1116,0
TXN100729,CUST4223,2022-03-02,14:19:43,Online Purchase,Fuel,5185.84,Discover,0,40,1827,348,13,14,48.0,Kotak,POS Machine,0,0,1057,0
TXN100730,CUST7205,2023-07-03,06:39:31,Mobile Payment,Fuel,8738.05,Discover,0,43,3092,396,4,6,404.8,ICICI,Web Browser,5,0,1052,0
TXN100731,CUST3952,2022-03-23,21:27:34,ATM Withdrawal,Entertainment,14295.86,RuPay,0,54,1724,326,19,21,33.4,Yes Bank,Tablet,0,0,232,0
TXN100732,CUST8431,2021-08-08,07:15:50,Mobile Payment,Entertainment,4856.64,RuPay,1,49,1578,76,7,7,397.3,HDFC,Web Browser,3,0,739,0
TXN100733,CUST3873,2023-08-03,16:58:10,Bank Transfer,Entertainment,19350.93,Visa,0,18,327,256,19,16,373.6,Yes Bank,Mobile App,0,0,,0
TXN100734,CUST7554,2024-06-11,02:17:12,Online Purchase,Fuel,27024.89,Discover,0,52,3630,122,19,2,150.2,HDFC,Web Browser,2,0,1075,1
TXN100735,CUST1218,2022-04-28,09:46:53,ATM Withdrawal,Electronics,3900.34,Visa,0,50,2944,97,3,9,289.2,HDFC,ATM,0,0,208,0
TXN100736,CUST6508,2024-09-21,21:41:30,Contactless Payment,Electronics,2031.09,RuPay,0,42,3317,427,20,21,470.1,Kotak,Tablet,0,0,,0
TXN100737,CUST2588,2023-05-13,03:56:21,Mobile Payment,Fuel,4068.13,Mastercard,0,50,3537,362,17,3,331.2,HDFC,Tablet,1,0,829,0
TXN100738,CUST2930,2022-07-09,01:32:55,ATM Withdrawal,Entertainment,5989.64,RuPay,0,46,3067,30,16,1,47.1,Barclays,Web Browser,0,0,537,0
TXN100739,CUST5231,2021-10-10,22:42:27,Contactless Payment,Luxury,8578.33,Discover,0,49,660,317,14,22,495.0,PNB,ATM,0,0,1402,0
TXN100740,CUST7108,2023-12-17,15:57:50,POS Terminal,Electronics,9536.04,Amex,0,40,2711,230,5,15,198.4,HSBC,Web Browser,2,0,1095,1
TXN100741,CUST8634,2024-05-20,10:18:38,Contactless Payment,Luxury,3982.61,Mastercard,0,61,3157,27,16,10,134.3,SBI,Tablet,2,0,561,0
TXN100742,CUST3030,2022-06-02,00:35:01,Contactless Payment,Jewellery,2636.89,Discover,0,45,640,232,6,0,244.4,HDFC,Web Browser,0,0,53,0
TXN100743,CUST1865,2022-09-14,07:14:32,Online Purchase,Pharmacy,16903.56,Visa,0,32,1661,203,10,7,429.5,HSBC,Mobile App,1,0,1076,0
TXN100744,CUST6297,2023-01-08,05:50:58,Contactless Payment,Entertainment,22437.05,Visa,0,23,2638,356,19,5,459.6,Citibank,POS Machine,1,0,774,0
TXN100745,CUST6801,2022-11-23,21:42:45,Mobile Payment,Groceries,18813.5,Mastercard,1,25,352,458,20,21,358.6,PNB,Web Browser,0,0,1003,1
TXN100746,CUST5000,2021-10-06,01:06:20,Mobile Payment,Restaurant,36207.46,RuPay,0,33,563,228,3,1,464.4,Axis,POS Machine,2,0,1361,1
TXN100747,CUST8852,2024-10-04,08:06:00,Online Purchase,Pharmacy,1034.39,Amex,1,72,2661,370,18,8,142.3,Citibank,Tablet,0,0,530,0
TXN100748,CUST2728,2024-11-26,00:46:48,ATM Withdrawal,Travel,3329.59,RuPay,0,75,1939,120,16,0,51.6,ICICI,ATM,0,0,1028,0
TXN100749,CUST3249,2023-06-06,00:50:17,Contactless Payment,Groceries,16887.15,Visa,0,22,1204,372,14,0,277.7,ICICI,Web Browser,0,1,818,1
TXN100750,CUST2415,2021-03-25,22:35:05,Bank Transfer,Electronics,16320.49,RuPay,1,40,1267,430,19,22,276.0,Axis,POS Machine,0,0,458,1
TXN100751,CUST1597,2023-07-27,01:03:16,Mobile Payment,Luxury,39088.22,RuPay,1,56,1990,338,14,1,462.5,SBI,Web Browser,1,0,1413,1
TXN100752,CUST4628,2021-07-20,03:23:24,Online Purchase,Groceries,16239.76,Amex,1,39,1774,96,15,3,25.3,Kotak,Mobile App,0,0,597,1
TXN100753,CUST8043,2023-09-23,21:04:52,Online Purchase,Groceries,4126.17,Mastercard,0,64,847,268,18,21,,Yes Bank,POS Machine,0,0,62,0
TXN100754,CUST5493,2022-04-05,13:44:56,Mobile Payment,Travel,10536.94,Discover,0,51,2257,480,16,13,450.1,Yes Bank,Mobile App,0,0,1222,0
TXN100755,CUST6266,2024-08-25,20:16:26,POS Terminal,Pharmacy,58305.06,Discover,0,49,1984,364,3,20,313.7,PNB,Mobile App,3,0,1388,1
TXN100756,CUST7969,2024-09-14,20:35:07,POS Terminal,Jewellery,28405.05,Mastercard,0,46,2336,444,11,20,325.5,HDFC,Mobile App,2,0,773,1
TXN100757,CUST1245,2023-10-17,03:42:51,ATM Withdrawal,Restaurant,9029.64,RuPay,0,39,3542,424,2,3,97.7,Barclays,ATM,0,0,1021,0
